Daten,comp,targ,bench,bint,rank
2009.92,0.00908817425520202,0.006885048,0.0042833608,0.00374795651373913,0.00461505662279939
2010,0.00371550695494614,0.005275309,0.0029134688,0.00374795651373913,0.00403863728738653
2010.08,0.00392953870367247,0.002747895,0.0036248711,0.00374795651373913,0.00514035955610218
2010.17,0.00505715098410113,0.003580204,0.0041067065,0.00374795651373913,0.00442934663823287
2010.25,0.00567550611715359,0.001930416,0.0069403626,0.00374795651373913,0.00735032221186979
2010.33,0.00506591817391055,0.002274391,0.0063318999,0.00374795651373913,0.00755483834879297
2010.42,0.00238227807187516,0.0004431593,0.005419413,0.00374795651373913,0.00592936670554535
2010.5,0.000268850089356703,0.000752962,0.0032105251,0.00374795651373913,0.00468974181383836
2010.58,9.24322264231981e-05,0.001804315,0.0032077165,0.00374795651373913,0.00282240700588841
2010.67,0.00267997250978187,0.003222556,0.0038437402,0.00374795651373913,0.0030685554606505
2010.75,0.00357916211908327,0.005565514,0.0028757497,0.00374795651373913,0.00330219252076913
2010.83,0.00484191671589008,0.006187709,0.0031080205,0.00374795651373913,0.00371429528934179
2010.92,0.00474487840034124,0.007462028,0.0020987062,0.00374795651373913,0.00288354497208381
2011,0.00449607388266673,0.007273247,0.0016066946,0.00374795651373913,0.00239243827758961
2011.08,0.00445074356987206,0.008071424,0.001460033,0.00374795651373913,0.00255276415779294
2011.17,0.00316910009005872,0.009839155,0.0015484532,0.00374795651373913,0.00277434090578349
2011.25,0.00318492461632084,0.01108781,0.0030522786,0.00374795651373913,0.00339358446418714
2011.33,0.00325832975354194,0.01134024,0.0033943576,0.00374795651373913,0.00360090473457827
2011.42,0.00255344033006391,0.007085042,0.0030365048,0.00374795651373913,0.00410984759713646
2011.5,0.00265581443401099,0.004537744,0.0036538098,0.00374795651373913,0.00551774012440335
2011.58,0.00414342788412484,0.00385618,0.0041038154,0.00374795651373913,0.00588482030509781
2011.67,0.00566380657075736,0.005473017,0.0054114594,0.00374795651373913,0.00600758633968574
2011.75,0.00622353568945259,0.003785883,0.0055658832,0.00374795651373913,0.00560013591283787
