Motor vehicles and parts,Furnishings and durable household equipment,Recreational goods and vehicles,Other durable goods,Food and beverages purchased for off-premises consumption,Clothing and footwear,Gasoline and other energy goods,Other nondurable goods,Housing and utilities,Health care,Transportation services,Recreation services,Food services and accommodations,Financial services and insurance,Other services
0.488836041749237,0.311753091551492,0.287406886034377,0.22740193291643,0.217848172638265,0.166165305830113,0.142634605722976,0.126382306477095,0.122199184671016,0.111467023361141,0.0863776176631692,0.0791837977767607,-0.100679587213692,-0.176581556549967,-0.335975470528752
0.449976624590927,0.4044190175577,0.287296642436822,0.224185785125308,0.191997542431458,0.162418570833848,0.145878920495986,0.137916811672656,0.0946909917303174,0.0909708893154226,0.0839260611401308,0.063891931361811,0.0313873195229094,-0.490131578947369,-0.645729380686821
0.898678414096921,0.472798335749861,0.306588388780171,0.30389841663118,0.199218450693432,0.179192942554877,0.171289879370762,0.157550413203785,0.133734536944163,0.0559619458768035,0.0538633486843872,0.0427899015832252,0.035733804178754,-0.170839082725545,-0.194363459669585
0.942079553384508,0.515442228393503,0.364583333333335,0.203566979612916,0.149274163188973,0.138752384806614,0.133983294848772,0.109341378987741,0.0763883584141774,0.030886440852466,0.0299392233765368,0.0294185631133296,0.00537764512919351,-0.181231053117174,-0.281168337137379
0.911030386899614,0.445050839749217,0.355848215770401,0.288481977468032,0.280446202465419,0.190897984117289,0.139684711650852,0.121036068748485,0.0898541795029795,0.054909228182165,0.0508026007718746,0.0379278553840049,0.0289118189521931,-0.0377691048722132,-0.193636697492738
0.806451612903225,0.485436893203883,0.397517936784952,0.220991130082041,0.21367521367522,0.174773466698933,0.167567979282509,0.119965724078834,0.0646329371053245,0.0488846322678501,0.0373077775057388,0.0185423180455076,-0.0104986876640438,-0.0580142549312157,-0.281036168132942
0.964118874863333,0.633412509897073,0.425038639876352,0.368366232248555,0.212382719036482,0.202331340218638,0.14265517748735,0.120002742919841,0.113571834185122,0.0326368855086375,0.0209386497562155,0.0203422508550248,0,-0.0497234135123333,-0.233520149452896
0.677854557420199,0.56687433350171,0.384689363339108,0.260673702325816,0.213790101646312,0.213752408477845,0.187597148523337,0.147618236529838,0.116490218247852,0.0815979204187152,0.0492215772959215,0.044113940005038,0.0290558910819157,-0.0229101920471727,-0.378342679964631
0.485843524878541,0.421577081536843,0.257673361121635,0.217932752179332,0.198484301696141,0.195260257850534,0.155924491647815,0.0786081123571962,0.0651096956829411,0.0618429189857735,0.0478142076502689,0.029405587061541,-0.013522609803592,-0.045824492194894,-0.423458242312217
0.405150405150404,0.381533765738262,0.334059549745821,0.269808195757866,0.196419371458008,0.180099054479962,0.169779286926993,0.0862281350086258,0.0778933614754488,0.0503873527744503,0.0375798571965458,0.0372628134588604,0.00318491623670554,0.00099645262864693,-0.0414608645491551
0.443753240020743,0.367764630636399,0.33276288267731,0.20419426048565,0.155692833107331,0.135662201119217,0.12974154119294,0.0508540488797153,0.0318005469694072,0.0296523695731743,0.0272725365556855,0.00322497420020736,0.00299034119792818,-0.0754752488230722,-0.161905732368695
0.389863547758288,0.297832735008644,0.238148955904838,0.212393030209301,0.136416342677855,0.129965530880938,0.110063428305596,0.10274826674647,0.0977702084713113,0.073449173172165,0.060546014971378,-0.0162655466675969,-0.0209267563527645,-0.0241702604027523,-0.0651352859890042
0.403599809480837,0.286650286650284,0.278241513633833,0.115041702617202,0.0808891436578474,0.0450450450450483,0.0318855309439092,0.0209630421566779,0.013957951670592,0.00628693574752,-0.0507538438572911,-0.0643744547724312,-0.104183802160444,-0.150452959441727,-0.365244781020676
0.316290076683279,0.307438512297538,0.237229163371818,0.170050675101185,0.0478522772054291,0.0293464134490421,0.000580902257385496,-0.00635404752827492,-0.0238948626045417,-0.0533433744391076,-0.0613911228436385,-0.0807319698600669,-0.0855789016404485,-0.153584553782016,-0.316016897230013
0.303102184971404,0.289520707516229,0.268324162760688,0.194145758661894,0.154790048407068,0.0598282927996611,0.0440251572327114,0.0249914273592185,0.0104696693678408,-0.0623790610041734,-0.0654636220058162,-0.0963035816736328,-0.148343497610022,-0.156135012033339,-1.26204238921002
0.416723133215887,0.386313465783668,0.169170388415211,0.14057579847054,0.118888393520581,0.0956823346489684,0.057552451211218,0.0440002514300097,0.025139840362017,-0.050433811148487,-0.059090389234114,-0.107510825742866,-0.110011001100108,-0.278426073782908,-0.951829699659138
0.484627175187091,0.256490787269681,0.206408824823197,0.202377940804451,0.201144006537183,0.170889367709341,0.155428024868491,0.0592509976822401,0.0125659713495837,-0.0359679884902449,-0.0661266325012437,-0.0714154953519563,-0.0877025738798887,-0.358775652459153,-0.446007097047241
0.747638596842563,0.412602309675969,0.373720243703287,0.292535130334848,0.230141054194507,0.178577445331711,0.154326892417574,0.128862369386784,0.0895816536773249,0.0220689014333179,0.016556291390731,-0.0104663819810743,-0.0289759499615294,-0.104022365814667,-0.19727513716787
0.79443892750745,0.539861895794099,0.371423791199595,0.244335850733009,0.166263996051234,0.131286608765913,0.119663668709865,0.0923903913992922,0.0745378652355392,0.0275938189845467,0.00696403078101297,-0.0167472628692285,-0.0219712177048118,-0.090837771997195,-0.135733676239462
0.742427242130272,0.549828178694156,0.504343575729297,0.343018563357544,0.275970825941256,0.189249120660651,0.1584333281388,0.143559162939651,0.0535523027490159,0.0307322660855499,-0.029005511047094,-0.0355901687392746,-0.0393766061510351,-0.0568264184859816,-0.071770431388681
0.478275722848539,0.34000044299732,0.307208336405414,0.221194450030164,0.14499508052405,0.131034277375745,0.12686855314689,0.0652890673456715,0.0177737152142976,0.00837170364168897,-0.0146575371149778,-0.0237954289561341,-0.0240009600384024,-0.0977884076838076,-0.119896640826874
0.460217445021005,0.372195956141227,0.188656131324268,0.176454370002754,0.142793395805444,0.0930593253198886,0.0279197029343573,0.0230390616818547,-0.00634232040134612,-0.0249492312155541,-0.0409733673112441,-0.0484966052376357,-0.109010710125468,-0.132488717757628,-0.16546429280561
0.473292765382016,0.197947214076244,0.168023781827586,0.149790293588977,0.148441365660568,0.109903166399339,0.0293408781305719,0.0195388823759283,0,-0.00500530562396554,-0.00929362631490275,-0.0506884119954106,-0.140921047846484,-0.289997811337273,-0.61650689132049
0.630721655797436,0.230794592812396,0.149523072956947,0.147299848550864,0.143161539485948,0.141242937853107,0.139420367239181,0.11438455529517,0.075414781297134,0.0300228173411835,-0.00871186381614653,-0.113865474773485,-0.205258528003131,-0.22014972719198,-0.294907635805515
0.575815738963533,0.386581868063351,0.318139432834186,0.226845049364581,0.224138771134822,0.181810119285175,0.136692052333524,0.121449095056136,0.116063138347259,0.0690694461886225,0.033019151107642,0.00647563542172473,0.000580649282026317,-0.0741961576121016,-0.182693588596872
0.442424242424244,0.412905903101975,0.268199233716474,0.206496125160941,0.198359830653994,0.187757201646085,0.184115825592102,0.176629684826405,0.165689100970938,0.146575371149778,0.110133261246107,0.0470621045475905,0.0291902250820171,-0.0831869952350073,-0.14469876348329
0.439286650931026,0.376555337262604,0.30860100876029,0.284878349245458,0.276779443962486,0.273445716517921,0.208840265936046,0.188960716061663,0.186720985498812,0.186104218362278,0.0794247972577544,0.00556065282063904,0.00290471376950633,-0.0647957157641506,-0.658907752914591
0.246978918585161,0.244498777506112,0.236597783767589,0.225311723890724,0.221356472463256,0.188361257063548,0.159721213881229,0.159462166006493,0.0916819469911697,0.0349276791584474,0.0208868559015807,-0.0388462659026922,-0.0452898550724649,-0.0920378147418928,-0.6297418058596
0.369224086441873,0.280278299864811,0.278779508427326,0.248220587355696,0.211936528853015,0.211388558594268,0.179527929836953,0.176251871167129,0.0527118879178815,0.0240925661753044,0.0229520302567658,-0.072524310148762,-0.0750515979736114,-0.0819806525659939,-0.103633687965983
0.788477819598721,0.415348101265822,0.205061788354651,0.201654885199187,0.155672309787902,0.150138687431611,0.144686392244808,0.107296137339064,0.0969419229752392,0.0945671490225915,-0.0331108516459603,-0.0688102089328198,-0.0964670470398943,-0.20894788593903,-0.957742833106837
0.562398752941899,0.302049622437976,0.289169295478442,0.234217669205853,0.149325626204237,0.130219156069041,0.0966404720124103,0.0234555956255322,-0.0184095424911305,-0.0302343159486,-0.0313106644122948,-0.0369435379594885,-0.0683974187408916,-0.0697797608133155,-0.382433965321668
1.04371799921229,0.394477317554243,0.328182515094492,0.268514043284466,0.233512286674527,0.144102601051947,0.124646833970414,0.067328239805627,0.0431187541216479,0.0271631250130596,0.0228892812765687,-0.0488426047063302,-0.0658019575317192,-0.148586928339219,-0.160299225220406
1.30921447131721,0.399917542774686,0.284258514347006,0.237964140829209,0.218492640879734,0.161101347393089,0.0802412772197799,0.0520935078465845,0.0501473077164194,-0.0101332522673155,-0.0215143797462458,-0.086541650720758,-0.157456922162806,-0.189325999441984,-0.193906118936349
0.796695190321632,0.342099636519137,0.320532577205205,0.239773653670938,0.234391022823825,0.203887195121951,0.146598905394842,0.0731269065229171,0.0557880055788014,0.035758984444841,0.0122210971053471,0.00551967765082632,-0.0531024878014522,-0.0709469633168536,-0.236930768394739
0.346371270790446,0.229076767353901,0.224948875255622,0.181744266685802,0.152759213290055,0.140193885160326,0.0605453254833188,0.0262040773544303,0.00827883102905898,-0.0290490929671187,-0.0602077730381604,-0.0886592192922457,-0.290367121507473,-0.32247338339827,-0.354333268318056
0.283573624667925,0.256522372831943,0.208048891489502,0.207402680280796,0.140775091089762,0.10592357206877,0.0813669650121973,0.0739468536806435,0.0340729160403249,0,-0.0126704171101314,-0.0160271821008381,-0.0436904180876237,-0.0997118218774314,-0.142646180915577
0.276395798783854,0.240018163536707,0.150529865125241,0.13756613756614,0.132450331125826,0.128212955613893,0.0803714949098033,0.0612362139605915,0.0500343986490718,0.0285673475217759,0.0131354262445778,-0.00523569346760159,-0.0537073410262693,-0.0992635286583443,-0.101263259157995
0.243753808653261,0.200741514574239,0.192586679843654,0.165423484119342,0.161702402897701,0.148148148148149,0.129669480770289,0.125951481298947,0.0927577595433456,0.0533373971350152,0.0505882160178217,0.0333437532562246,-0.0285109156076898,-0.0475256935780914,-0.804663245263889
0.267062314540064,0.170673146460702,0.164760612521804,0.153268854711697,0.14994644769725,0.137362637362644,0.106655559342143,0.0444649351979853,0.0420470927438762,0.041230312525764,-0.0139642863376902,-0.0304205643014662,-0.186467767714441,-0.245695256660165,-0.513116541594509
0.272695101896366,0.2259645116788,0.186777445013364,0.14662114845938,0.132733148661128,0.13173147855412,0.11268689533861,0.103694368022785,0.0888753459790263,0.0176440193075944,-0.000581835107930454,-0.056944194689205,-0.0801781737193733,-0.260140668657864,-0.306126586384462
0.441363229446419,0.252844500632114,0.221494817239498,0.182628907547078,0.154745179484047,0.154484889446752,0.118111370379973,0.107181136120042,0.0617272286363916,0.0416443571896075,0.0412067967697179,0.0366882719823917,0.00507163687080148,-0.0977663384510996,-0.428515777171801
0.437762094712076,0.329352667993558,0.312979314347306,0.278829966329967,0.21171259201355,0.161169631036665,0.136916986635708,0.136285829544584,0.0817810657960087,0.0803677628829528,0.0786582426226164,0.0741228792620656,0.0734638083310868,0.0273581885386657,-0.0439938408622849
0.524373664789279,0.456284656149612,0.362147693276649,0.283506981359416,0.253021372864197,0.243640568219365,0.149451054779555,0.141707289422969,0.0740789158332792,0.0173649948262522,0.0122187505454822,0.00273920070123316,-0.00759762953958335,-0.0250182633322327,-0.0480353540205591
0.316089920505743,0.300241710835802,0.292764533667918,0.289397526966588,0.222816399286985,0.134917901021936,0.0945160163553801,0.092904052538841,0.0922178547247077,0.0837667097134472,0.0481732207601245,0.044009380285052,0.0219154065307962,0.0101335603250874,-0.054029716343984
0.338784285621211,0.290936392857977,0.269386184337117,0.255647727865601,0.198606788202168,0.186862153226971,0.138641315111906,0.134220834360529,0.131752305665348,0.0820072585148009,0.0744408842282403,0.0684024574681086,0,-0.0202511138112575,-0.155470753326474
0.35139503830206,0.246937335642361,0.227480870926766,0.203265288375835,0.185810793565226,0.179851559135698,0.168812589413444,0.150571131879544,0.147904683648314,0.144244750770661,0.13985312286379,0.129135407698929,0.00807395745024605,-0.0250370548411631,-0.630975143403441
1.04526823206357,0.362992474546261,0.315457413249209,0.270605112154406,0.258159690208378,0.217661691542285,0.210966490233377,0.204635707917985,0.202990536638363,0.136715783077627,0.121397993738418,0.114980289093299,0.0835567315391842,-0.205177784939307,-0.487314545498981
0.702829338619574,0.486854917234666,0.450848656294204,0.357253805529667,0.233029381965551,0.223292163840627,0.182585872418121,0.176605418404541,0.161316670750626,0.0661410196160321,0.0604441051091179,-0.016369291209691,-0.0644953240890052,-0.14532067428793,-0.479066268122571
0.806799162131555,0.440140845070425,0.377319481056497,0.318844089276338,0.227962704869326,0.219204600449796,0.209120685311159,0.192410227878622,0.183767228177641,0.0843107130812741,0.0732180944195064,0.0487234457220801,0.0327225130890045,0.00868688974599389,-0.478196377281711
0.440824429263742,0.334672021419006,0.252143217347456,0.249702974284616,0.210084033613445,0.20460358056266,0.171296296296293,0.155647070268169,0.122783463919955,0.0655124005615404,0.0630273457354891,0.0627489496371443,-0.0283614053365781,-0.242553604346563,-0.263331778606968
0.409943305713038,0.286870549664468,0.272581087971132,0.198615367154694,0.168528020927661,0.158775523165352,0.136318476929831,0.109182225133749,0.0629189404699619,0.0548680119490349,0.0344641895530406,0.033989123480486,0.0011346710072931,-0.00868553164139104,-0.262722584411793
0.402548508543295,0.275988960441579,0.26681913474366,0.215281039611711,0.158379998868718,0.0926228615015789,0.0897045356855826,0.0852809662102993,0.0101533150573744,-0.0125190916147155,-0.0237379790295256,-0.043975373790676,-0.0849796203419628,-0.153446647780927,-0.463818883591186
0.342870314345811,0.264449211059851,0.229392873528063,0.218783105338309,0.177935943060503,0.139178844815587,0.109931842257797,0.0898619393840357,0.074724453577435,-0.0220132890750328,-0.0263809407849314,-0.0325325325325328,-0.0355033405415872,-0.1831903542401,-0.316002084962208
0.338905163995632,0.255419025265772,0.211541716026405,0.198080146274574,0.189745740707448,0.110615972946497,0.0652954619653941,0.0453903884298038,0.0437649530256194,0.035504486476016,-0.0121728545343906,-0.0375403558825741,-0.0752942266703749,-0.114804167607896,-0.209232378710607
0.344851369059929,0.329069734168885,0.263584752635852,0.242184059885512,0.228002026684678,0.155295060615164,0.114099429502853,0.0320849375802161,0.0194042883477241,0.0157559715132057,0.0142103126268722,-0.0372765735373592,-0.0526281165712776,-0.0851699923520817,-0.113905566811863
0.339379420488251,0.288578371810451,0.278906685791698,0.267691674102544,0.247225733951395,0.162821572605898,0.103199174406606,0.098667982239764,0.0548345823432698,0.0145759846077601,-0.0220500220500279,-0.0323101777059742,-0.0444198702815498,-0.0857409133271185,-0.109559501243413
0.372455362219948,0.343330303948293,0.26977233846559,0.213010454328873,0.202946482260972,0.200587861455359,0.184969514283758,0.0977517106549364,0.0724500724500698,0.0466796557882769,0.014569189078939,-0.0696597123053884,-0.0808373130960605,-0.167653962221977,-0.280509430920521
0.418396257494891,0.347012673506334,0.331519891193473,0.248385494287133,0.195700187313038,0.122875281589185,0.0791380045047789,0.0772874594864155,0.0650795038416326,0.0377964660304301,0,-0.007463661299049,-0.0484824978182881,-0.0503607633696945,-0.0882925270831521
0.478767010985407,0.341314059127636,0.239970638886537,0.200786413452692,0.126451387850701,0.116627265563437,0.0830099180681332,0.073099415204673,0.072290357961909,0.0680920604657483,0.064882400648821,0.059249762029645,0.0379034004765059,-0.0779332565632599,-0.0793159543264569
0.636381437242998,0.304847576211897,0.282890030565127,0.256217450636368,0.250879952070693,0.154015401540149,0.140800290684469,0.129498194496325,0.127682860096071,0.0618585688176558,0.0297812432315414,-0.0197413878195681,-0.0663004062067133,-0.0837667097134472,-0.18154987281801
0.546608101512939,0.261263514828092,0.229668082428813,0.189139415658753,0.178144864164535,0.134375991489518,0.115622662041763,0.0920511154429334,0.0906324852722277,0.0845708031738927,-0.0168335998653328,-0.0273734849940865,-0.0843729471065665,-0.140039447731751,-0.269505196215292
0.539876507289949,0.270134438999873,0.224532224532226,0.216529059413954,0.206452254806858,0.154021960550506,0.129111171513996,0.0567905240954033,-0.0080672686090207,-0.0150552203976713,-0.026232948583423,-0.0329452651314381,-0.0394267352691842,-0.0756811301715417,-0.320932352114175
0.323438050405097,0.203916818090044,0.198088446491355,0.193495571928263,0.193461017604957,0.190851636318127,0.149253731343283,0.142222222222221,0.0966409933522779,0.0622142876464042,0.0252589037635698,-0.0198213599930663,-0.030908475920551,-0.0849051534203893,-0.110616938946517
0.406045120526074,0.310509299273343,0.282843319687383,0.272209849047263,0.215456485844312,0.189779042971394,0.172990089720286,0.162709246849232,0.109361329833768,0.0814035087719267,0.0782979642529306,0.0376611358598566,0.0303610486334464,-0.0408025274251285,-0.153775724660299
0.868415339372771,0.341246290801189,0.308583062925494,0.283912907268169,0.236918703039331,0.231216197197252,0.20227560050569,0.2011098283118,0.170572530406406,0.167960790792443,0.0728922005345467,0.0280426247896814,0.0122516846066345,-0.197555061061054,-0.565901731056817
0.763163588442402,0.258006618430651,0.236390652438205,0.211687096933,0.189596900502842,0.186555601006533,0.17511407078555,0.166556298035436,0.145892800507452,0.110697121874829,0.035040588681882,0.0217763260227081,-0.0239325219624664,-0.172214885791596,-0.494569433669512
0.350279832491881,0.34258307639603,0.297762755512639,0.296818996415767,0.20218358269309,0.19759591635106,0.18654884634266,0.118089895933278,0.104662226450995,0.0700238080947546,0.0484848484848532,-0.0884792268276794,-0.0892919672245955,-0.168076713222243,-0.421328690119201
0.529248778057971,0.312753064700792,0.241089285225068,0.215604513467071,0.200714740294705,0.177082564745808,0.16131200430165,0.0740384259430608,0.0511825871450859,0.0441292356185989,0.0239607044447106,-0.128303823453938,-0.194232874332586,-0.254334362319686,-0.342393290630353
0.512963999253876,0.366300366300372,0.320031168252906,0.244594462381372,0.202185792349726,0.179105942391677,0.12518722196142,0.0807400970113855,0.0699658243857796,0.0479214088894212,-0.0823636618533574,-0.256885312765731,-0.312804191138675,-0.315354292856459,-0.436575073410728
0.369136830419096,0.354105409592465,0.308270908474369,0.240249074550758,0.234329232571762,0.226441861734054,0.134484520831646,0.0638875578981013,0.0602893890675249,0.0104306636969994,-0.00234070068874844,-0.0193652084664708,-0.307075877051988,-0.410393738501898,-0.438699110903136
0.495200154922955,0.358862971007645,0.314850446038132,0.238442822384433,0.212158302733578,0.201923195311441,0.159357666023108,0.15600204416472,0.14715719063545,0.137003058103972,0.12969392234327,0.118527217763864,0.016392674816168,-0.348952510879108,-0.460734828031462
0.622949915929327,0.469784326286571,0.264999200698468,0.252525252525252,0.231620676599631,0.20207587030403,0.177453443394341,0.174548188726871,0.143935690619738,0.0999500249875052,0.0398198736304571,0.0195231471313173,-0.0209775540171986,-0.152710864146447,-0.224327782726441
0.887442112809785,0.771363474155199,0.412061275935619,0.325420706564139,0.274179302222873,0.197274031563843,0.163117753383594,0.158831974098169,0.133944118513759,0.0500547473799499,0.032517681489308,0.0275051645335515,-0.0316124315887197,-0.0397619373288231,-0.0778873068029706
0.947265060936867,0.755097590230077,0.333381649514419,0.3107796128574,0.274499039253362,0.268017769945295,0.172917536223246,0.123149412363125,0.0962723966295117,0.0882805138124369,0.0479835217564339,-0.0414199741734252,-0.0783804967701844,-0.0903173565044065,-0.439922417622903
0.9054537797431,0.681873528695509,0.4626951995373,0.327014008573068,0.305221949439323,0.303858107171847,0.26229908195321,0.197814906114006,0.194363459669589,0.154133203536951,0.15226799166533,0.0976762412778627,0.0707299821955572,0.054148129708705,-0.0934230194319929
0.550010731916717,0.434716522267823,0.414196377812067,0.359143801177986,0.339933337748051,0.265994264807675,0.265250375669971,0.239694142350588,0.230262537040186,0.168681473151537,0.123963559391408,0.106726433469406,0.069097130823903,0.0683110102710494,-0.0106158464863652
0.677286519289118,0.593187906620744,0.538463865444531,0.469145675063302,0.343285649274838,0.299266705516706,0.264958278957568,0.219934899269814,0.190281030444968,0.17529712863303,0.146774092811193,0.126275104039708,0.112026886452747,-0.0355705326219202,-0.0664010624170023
0.689780359411873,0.565245478036173,0.513405590416431,0.448121337469839,0.387955817824182,0.349759540316034,0.270151869158878,0.229772443635771,0.228729172828553,0.133473370968451,0.102005786866751,0.0898590746707025,0.0265922084829118,0.00584148751886874,-0.301912110030189
0.582717453098354,0.485654710058866,0.444124354819346,0.43852612439168,0.43337472305407,0.356145382293945,0.292152292152292,0.290701061437537,0.275831266107758,0.210447643773108,0.109451102719863,0.108890785485157,0.0626534478510872,0.0319157424399622,0.0305910630394424
0.606286726984425,0.559315660838503,0.481034618720925,0.453597244457378,0.440421305146366,0.342929338507355,0.305347565185069,0.294121066276058,0.291744812598616,0.17479461632582,0.149089767733838,0.123607949170879,0.122285137039106,0.114567727152555,0.050319418920101
0.650749063670412,0.55480327992176,0.500648989430748,0.43432757718472,0.383863257767795,0.338785665131547,0.321311475409836,0.293349760919948,0.254905447862945,0.244095053485534,0.240362338986189,0.215225189318454,0.150794117071062,0.100031219934886,-0.0555737169009474
0.628579410532197,0.50836491357796,0.447168917318167,0.390143737166319,0.374134999880275,0.373305390005892,0.350902492369073,0.337820005278437,0.31478446369572,0.239675196793547,0.217882290421153,0.193491644678982,0.0581901897063789,-0.0278195070383365,-0.045819014891176
0.56072008263243,0.494614709009378,0.380527020991509,0.332639337593029,0.3142260475828,0.313476199838347,0.313100218380824,0.299947835159105,0.285210537232938,0.262611457188229,0.212873994219194,0.153622036816318,0.132151741293529,0.0364265163861048,-0.192368163069012
0.605953641604895,0.477568076410891,0.391395243864778,0.353184752161736,0.319869725784409,0.300730345123879,0.257625944448055,0.222540410923459,0.219791388751256,0.204702304363084,0.159828119268461,0.121442526004545,-0.0309933364326683,-0.258685615115103,-0.366280037737939
0.546448087431695,0.502696280047532,0.394253138929838,0.278273278630037,0.272550668329038,0.251881524641906,0.215889464594129,0.205907974974262,0.165170417006721,0.135324204683599,0.133249725662332,0.0396781310013194,-0.201020565950209,-0.308065414741258,-0.308126368934917
0.532932495217272,0.444057466260343,0.340905076482848,0.227466590844472,0.217569255956226,0.214617169373551,0.166099818081148,0.143602879819915,0.132937128558027,0.0999818214869978,0.0629363898206003,-0.00856942087853844,-0.224545102593883,-0.329296199140487,-0.562679218741546
0.531576818628299,0.470822581375341,0.321695524647551,0.312300042853201,0.247056801581162,0.23207906333933,0.210894191371414,0.147261136623459,0.146304974369131,0.123632154882151,0.0542664884440954,0.003840356385069,-0.126845891707687,-0.157696086034849,-0.321717823541516
0.477258352021163,0.396182243832162,0.348428213864353,0.344372110576474,0.301301740529469,0.298155298155304,0.2758477112447,0.201801150567752,0.119928728070177,0.112148809869095,0.0393545848091333,0.0256808598332325,0.00958653283866795,-0.0388923459863115,-0.217326139088736
0.470746469401484,0.432491264249298,0.361690743713217,0.330196466897803,0.313000094135367,0.296027790363988,0.290245309740704,0.277799413246097,0.194290155203543,0.157405949944911,0.140318054256316,0.120255543028939,0.07922246053369,0.0480279714906014,0.0327285933884018
0.564043590164835,0.468729074594883,0.432507979677791,0.386751577539327,0.37532254281023,0.332707729056477,0.302220972729828,0.22788481458463,0.215590015325073,0.215572550428581,0.18133765457106,0.133658306470637,0.0815981722009399,0.0449074905694236,0.00105580789363883
0.670005783437544,0.605089873642998,0.524251338915294,0.382677466675167,0.374557894126519,0.31990133163747,0.317460317460316,0.301162627819022,0.285543701165543,0.241273743271083,0.172925538779197,0.152382047669704,0.149371069182388,0.0868211484342278,-0.0201698278383788
0.84246090131328,0.530503978779843,0.468424705065925,0.434144734872303,0.41709010840109,0.361919303305343,0.359049684082905,0.343785570250706,0.341561869274957,0.270429960912651,0.266651319828111,0.241518759829251,0.162212266337095,0.146221734816436,-0.0850108742197634
0.781906300484655,0.554675118858953,0.498090224011564,0.451276860462668,0.437460427099519,0.332235267618327,0.281131424629185,0.273966241786816,0.234586159416598,0.211433046202036,0.200617283950614,0.194399754845631,0.160346049147927,0.0926839477382109,0.0684141845409325
0.691034733587922,0.625434329395413,0.508649137188133,0.506904387344872,0.453880378631788,0.438005390835583,0.372215541430454,0.315352506765746,0.242937460956479,0.211317210612827,0.204356361991831,0.202844964823086,0.196603504965931,0.144056477771419,0.077977052467415
0.655704113518777,0.572946071973734,0.517841601392514,0.44474280439708,0.374589667044119,0.334568957323444,0.326320508916182,0.299863907918711,0.243421221205827,0.222605441716824,0.146842878120412,0.143504050003185,0.14273479874393,0.124785524879112,-0.233492936099785
0.5638432890165,0.541266129730666,0.511099244793652,0.429316160686903,0.425866698592414,0.416940969936364,0.403947435700773,0.38226827864134,0.345855694692906,0.338995890385019,0.313028123011305,0.263489942848668,0.186608018432303,0.153036080201282,-0.0547207138948513
0.679601839219846,0.592095729043751,0.55636372916826,0.522555067080166,0.504914349901712,0.477789256198347,0.454796030871004,0.429553264604809,0.337111950803889,0.309585834560348,0.258037278352593,0.204801161404052,0.160534989978434,0.0412431875092064,-0.16872596179038
0.924390856568702,0.615588115588121,0.604190770021851,0.586131031355497,0.550833319194899,0.452256141432827,0.438927371236542,0.403003201943249,0.359019912650823,0.306777332354661,0.297645623121112,0.222740222740225,0.213804125784571,0.166081298156769,0.100435853704761
