PCE,Dates
0.012080073630925,1981_AUG
0.0115612240216543,1981_SEP
0.00608852302008978,1981_OCT
0.00902580425144928,1981_NOV
0.0137421198240284,1981_DEC
0.019242973708069,1982_JAN
0.0163579829660674,1982_FEB
0.0118333929849677,1982_MAR
0.0115190464542241,1982_APR
0.011439212556531,1982_MAY
0.0101695664669599,1982_JUN
0.00921142304394662,1982_JUL
0.00789058390320885,1982_AUG
0.00765981660210535,1982_SEP
0.00755892475929065,1982_OCT
0.00869867780097433,1982_NOV
0.0111634776187477,1982_DEC
0.0122586643028559,1983_JAN
0.0137116246981719,1983_FEB
0.013488841634985,1983_MAR
0.0095044852627082,1983_APR
0.00663547426626954,1983_MAY
0.00366641941294898,1983_JUN
0.00632603406326027,1983_JUL
0.0116623003464886,1983_AUG
0.0144220617424722,1983_SEP
0.0138760407030527,1983_OCT
0.0083744048116281,1983_NOV
0.00686913261589073,1983_DEC
0.00663570006635705,1984_JAN
0.00844982913948433,1984_FEB
0.00802133509747582,1984_MAR
0.00679795649307846,1984_APR
0.00513420820241106,1984_MAY
0.00660390902192431,1984_JUN
0.00924827106436954,1984_JUL
0.0125043417853421,1984_AUG
0.013610154642326,1984_SEP
0.0100352755139277,1984_OCT
0.00774896579558071,1984_NOV
0.00655289553558869,1984_DEC
0.00756709018285462,1985_JAN
0.00851038266685356,1985_FEB
0.00746879680479262,1985_MAR
0.00667357265229684,1985_APR
0.00627432292907648,1985_MAY
0.00794862138000751,1985_JUN
0.0109037658559754,1985_JUL
0.00797158642462525,1985_AUG
0.00239921337266469,1985_SEP
-0.00422832980972521,1985_OCT
-0.00240779891942688,1985_NOV
0.00351173193125631,1985_DEC
0.0058189824644177,1986_JAN
0.00523930064166711,1986_FEB
0.00478974018103262,1986_MAR
0.00633257759362049,1986_APR
0.00687124228937286,1986_MAY
0.00496147560121418,1986_JUN
0.00788533250466128,1986_JUL
0.00961613028305552,1986_AUG
0.0109000793789082,1986_SEP
0.00992407600107903,1986_OCT
0.00894845994315996,1986_NOV
0.0100930784846975,1986_DEC
0.00866263428037173,1987_JAN
0.0100871683605497,1987_FEB
0.00966989628562209,1987_MAR
0.0105366702608631,1987_APR
0.00846020500452216,1987_MAY
0.00692944733432244,1987_JUN
0.00763758891800825,1987_JUL
0.00723080659927877,1987_AUG
0.00882133532264096,1987_SEP
0.00980902132719019,1987_OCT
0.0112413741930697,1987_NOV
0.012071802266467,1987_DEC
0.0120685848848332,1988_JAN
0.0121253256044318,1988_FEB
0.012749789938991,1988_MAR
0.011143023340362,1988_APR
0.0104938830992298,1988_MAY
0.00872952889401901,1988_JUN
0.0106067415730338,1988_JUL
0.0116224844854182,1988_AUG
0.0122300100128738,1988_SEP
0.0137685671084229,1988_OCT
0.0140952448494736,1988_NOV
0.0125415106337878,1988_DEC
0.00824720560108094,1989_JAN
0.00470304386593701,1989_FEB
0.00474512403614669,1989_MAR
0.00626533702292065,1989_APR
0.00833536351929842,1989_MAY
0.00901135534951547,1989_JUN
0.0126947889102198,1989_JUL
0.0149452066614892,1989_AUG
0.0158312253712596,1989_SEP
0.0103154407118338,1989_OCT
0.00814473482851841,1989_NOV
0.00879169278200331,1989_DEC
0.00916206028027111,1990_JAN
0.0135941980097825,1990_FEB
0.015331139172488,1990_MAR
0.0186267776679676,1990_APR
0.0131789137380192,1990_MAY
0.00793847680476301,1990_JUN
0.00601864794198415,1990_JUL
0.00525555117592957,1990_AUG
0.00452867339404373,1990_SEP
0.00253363192049294,1990_OCT
0.00617566331198538,1990_NOV
0.00766076999722309,1990_DEC
0.00741863953564215,1991_JAN
0.00560192251485736,1991_FEB
0.00735937753282534,1991_MAR
0.0076553320277728,1991_APR
0.00752450307600405,1991_MAY
0.00658148815653958,1991_JUN
0.00607131384516535,1991_JUL
0.00641056461047795,1991_AUG
0.00633063162438252,1991_SEP
0.00767904466936997,1991_OCT
0.0064652770036786,1991_NOV
0.00581423056760233,1991_DEC
0.00641645146469361,1992_JAN
0.00642374570827342,1992_FEB
0.00628603016662721,1992_MAR
0.00651722183741588,1992_APR
0.00715307582260349,1992_MAY
0.0072669627862445,1992_JUN
0.00616221965028618,1992_JUL
0.00569742757242775,1992_AUG
0.00599912739965114,1992_SEP
0.00623328980911531,1992_OCT
0.00782256437318596,1992_NOV
0.00610275553352624,1992_DEC
0.00503607124650474,1993_JAN
0.00364991606733089,1993_FEB
0.00435686244322997,1993_MAR
0.00590233480379343,1993_APR
0.0060917600122754,1993_MAY
0.00527300039854062,1993_JUN
0.00246015616643502,1993_JUL
0.0028825476230423,1993_AUG
0.00541307065963226,1993_SEP
0.00626486189866471,1993_OCT
0.00539874688241393,1993_NOV
0.00508060724631099,1993_DEC
0.00705900174202823,1994_JAN
0.00791093766544138,1994_FEB
0.00657894736842102,1994_MAR
0.00511424316722087,1994_APR
0.00471230903142539,1994_MAY
0.00424236973076697,1994_JUN
0.00457939869202795,1994_JUL
0.00445121586903263,1994_AUG
0.00565747637742398,1994_SEP
0.00625679681797187,1994_OCT
0.00602266305802579,1994_NOV
0.00515066053139379,1994_DEC
0.003775149155403,1995_JAN
0.00439017900696226,1995_FEB
0.00410532067280012,1995_MAR
0.00544231733577183,1995_APR
0.00325248719609128,1995_MAY
0.00448562394293694,1995_JUN
0.00412198735532687,1995_JUL
0.00573574498672436,1995_AUG
0.00683748169838938,1995_SEP
0.00761117279261381,1995_OCT
0.00775962660443397,1995_NOV
0.00471156223188451,1995_DEC
0.00382758470705924,1996_JAN
0.00305389914896081,1996_FEB
0.00590525538782183,1996_MAR
0.00681716423299683,1996_APR
0.00764757658398629,1996_MAY
0.00597130893969711,1996_JUN
0.0042462235866243,1996_JUL
0.00455372102014806,1996_AUG
0.00444832222444713,1996_SEP
0.0041282765516748,1996_OCT
0.00158230103633605,1996_NOV
0.00180847276610918,1996_DEC
0.00142259652317422,1997_JAN
0.00267569952463642,1997_FEB
0.00380941551057545,1997_MAR
0.00451743046282349,1997_APR
0.00377572746628796,1997_MAY
0.00114698385726397,1997_JUN
0.000339404910057794,1997_JUL
-0.000240398212568493,1997_AUG
0.000127296643611885,1997_SEP
0.000876498529744474,1997_OCT
0.00277231644011944,1997_NOV
0.00176778390609522,1997_DEC
0.00299443487104156,1998_JAN
0.0030044431906342,1998_FEB
0.00327521705371647,1998_MAR
0.00299957752429236,1998_APR
0.00165944760083248,1998_MAY
0.00325045379712119,1998_JUN
0.00245707145163787,1998_JUL
0.00185325583354401,1998_AUG
0.00159892283093499,1998_SEP
0.00502815204907714,1998_OCT
0.00625017517307103,1998_NOV
0.00579734498403606,1998_DEC
0.00362333988321684,1999_JAN
0.00479081945295512,1999_FEB
0.00808899284381703,1999_MAR
0.00710943249510532,1999_APR
0.00618173753950213,1999_MAY
0.00491665170494571,1999_JUN
0.00595623819437741,1999_JUL
0.00822382015042566,1999_AUG
0.0101974904828002,1999_SEP
0.00661997505516654,1999_OCT
0.00429014496317848,1999_NOV
0.0033875246581867,1999_DEC
0.00673982898534931,2000_JAN
0.00583633766410441,2000_FEB
0.00675217615315771,2000_MAR
0.0055992101597262,2000_APR
0.00707387670084114,2000_MAY
0.00429618057426073,2000_JUN
0.00778717738356227,2000_JUL
0.00793746726298417,2000_AUG
0.00649045875742593,2000_SEP
0.00340308546415402,2000_OCT
0.00449045943929227,2000_NOV
0.00616880953967081,2000_DEC
0.00406985250109715,2001_JAN
0.00131325860582332,2001_FEB
-0.003853385947721,2001_MAR
-1.32462612426609e-05,2001_APR
-0.000569657145885083,2001_MAY
0.00180786153907508,2001_JUN
-0.000808032639220135,2001_JUL
0.00155088082077381,2001_AUG
0.00530764433475328,2001_SEP
0.00860388964749248,2001_OCT
0.00757034331242212,2001_NOV
0.00609796338582136,2001_DEC
0.00411409043112521,2002_JAN
0.00542493103901243,2002_FEB
0.00598228927517219,2002_MAR
0.0056026075687563,2002_APR
0.00462485139072144,2002_MAY
0.00378190164447534,2002_JUN
0.00494656409054817,2002_JUL
0.00817977294302752,2002_AUG
0.00979589715607165,2002_SEP
0.00507765443452812,2002_OCT
-0.000283775765549499,2002_NOV
-0.00176262463814736,2002_DEC
0.00287397059013061,2003_JAN
0.00741897192402963,2003_FEB
0.00947311439913379,2003_MAR
0.0066438778657345,2003_APR
0.00452106200130653,2003_MAY
0.00360047495627103,2003_JUN
0.00735322277967154,2003_JUL
0.00822368421052633,2003_AUG
0.00755677119776088,2003_SEP
0.00553802481339272,2003_OCT
0.00666439040428957,2003_NOV
0.00797989873609528,2003_DEC
0.00704509364051109,2004_JAN
0.00429626651927029,2004_FEB
0.0034197241673033,2004_MAR
0.00679556973906514,2004_APR
0.0101568558777174,2004_MAY
0.00870118845500856,2004_JUN
0.00570554892601427,2004_JUL
0.00463112013670486,2004_AUG
0.00710387247682576,2004_SEP
0.00860246950202082,2004_OCT
0.00637233150914551,2004_NOV
0.00399385560675891,2004_DEC
0.0054287219832605,2005_JAN
0.00891621452804059,2005_FEB
0.0180171358629131,2005_MAR
0.0153450503376156,2005_APR
0.00915304029037234,2005_MAY
-0.000492954359640252,2005_JUN
0.00274893463777692,2005_JUL
0.00544923073221781,2005_AUG
0.00739796225234857,2005_SEP
0.00719467522206529,2005_OCT
0.00929603751914243,2005_NOV
0.00982733503689737,2005_DEC
0.00859333214476732,2006_JAN
0.00905631749268032,2006_FEB
0.00393761307334839,2006_MAR
-0.0018383652690378,2006_APR
-0.00462848751835543,2006_MAY
0.00153117712185802,2006_JUN
0.00724894335434834,2006_JUL
0.0100317475304199,2006_AUG
0.0101373600526862,2006_SEP
0.0091424820666699,2006_OCT
0.00893889998948372,2006_NOV
0.00739283302675386,2006_DEC
0.00656244192529276,2007_JAN
0.00433141083547572,2007_FEB
0.00606733002808313,2007_MAR
0.00758126492886069,2007_APR
0.0122347785977861,2007_MAY
0.0106830243297262,2007_JUN
0.0101697244554388,2007_JUL
0.0068465841127352,2007_AUG
0.00739907255864725,2007_SEP
0.00672289866902487,2007_OCT
0.00902898780294636,2007_NOV
0.0134484120268517,2007_DEC
0.0162839671617923,2008_JAN
0.0111235703072436,2008_FEB
0.00467565431329109,2008_MAR
-0.00658208210981226,2008_APR
-0.0175109790178769,2008_MAY
-0.0238124258978137,2008_JUN
-0.0172111855974835,2008_JUL
-0.00369103653787539,2008_AUG
0.000805920679243455,2008_SEP
0.0021223952422027,2008_OCT
0.00137085627534939,2008_NOV
0.00842699815127768,2008_DEC
0.00710119485814587,2009_JAN
0.00897190763347555,2009_FEB
0.00463379521324447,2009_MAR
0.00833314590315104,2009_APR
0.00792778649921511,2009_MAY
0.00688504769154985,2009_JUN
0.00527530865574422,2009_JUL
0.00274789457874891,2009_AUG
0.00358020436073336,2009_SEP
0.00193041625987411,2009_OCT
0.00227439146160169,2009_NOV
0.000443159282525141,2009_DEC
0.000752962019709758,2010_JAN
0.00180431485847743,2010_FEB
0.00322255567490948,2010_MAR
0.00556551373121783,2010_APR
0.00618770855892681,2010_MAY
0.00746202755210179,2010_JUN
0.00727324743345692,2010_JUL
0.00807142386505899,2010_AUG
0.00983915501599686,2010_SEP
0.0110878066898255,2010_OCT
0.0113402398771201,2010_NOV
0.00708504220645367,2010_DEC
0.00453774430891229,2011_JAN
0.00385617958163698,2011_FEB
0.0054730173779074,2011_MAR
0.00378588253008805,2011_APR
0.00347654405768494,2011_MAY
0.0026466081626968,2011_JUN
0.00605385250029489,2011_JUL
0.00624465355004289,2011_AUG
0.00758757774595509,2011_SEP
0.00547425820606207,2011_OCT
0.00210405508798783,2011_NOV
-0.000318187603410958,2011_DEC
-0.00127107872214227,2012_JAN
0.00321308137685317,2012_FEB
0.00677955312241396,2012_MAR
0.00939674189716633,2012_APR
0.00532741398446168,2012_MAY
0.00211817520786561,2012_JUN
0.00106121419715466,2012_JUL
0.00530969729468311,2012_AUG
0.00414326876564242,2012_SEP
0.00121752820781951,2012_OCT
-0.00160018407346207,2012_NOV
0.00193741621983912,2012_DEC
0.00420375087796532,2013_JAN
0.00495490304941293,2013_FEB
0.00316703772224125,2013_MAR
0.00324661767162171,2013_APR
0.00325223591218959,2013_MAY
0.00456364091022765,2013_JUN
0.00531721174156896,2013_JUL
0.00430147746399845,2013_AUG
0.00415914701184472,2013_SEP
0.00386072411865768,2013_OCT
0.00503827850196581,2013_NOV
0.00452409234106277,2013_DEC
0.00416550671739513,2014_JAN
0.00238813344724997,2014_FEB
0.00164519346446901,2014_MAR
-7.18752246101628e-05,2014_APR
-0.000903685599564663,2014_MAY
-0.00300781209900103,2014_JUN
-0.00749609792162986,2014_JUL
-0.00478975444799612,2014_AUG
-0.00115321252059319,2014_SEP
0.00455232064891264,2014_OCT
0.00518461141234172,2014_NOV
0.00523668151080336,2014_DEC
0.0052629410674192,2015_JAN
0.00292827273007479,2015_FEB
-0.000399934369744503,2015_MAR
-0.00131140822703757,2015_APR
-0.000758103511863228,2015_MAY
-0.000215435436051625,2015_JUN
0.000194917775475201,2015_JUL
-0.000953474543255006,2015_AUG
0.00222664587095722,2015_SEP
0.00509764503159094,2015_OCT
0.0072656370260149,2015_NOV
0.00667533504653273,2015_DEC
0.00356147888114466,2016_JAN
0.00332134524670669,2016_FEB
0.00346809051614527,2016_MAR
0.0053486811331882,2016_APR
0.0042851775505437,2016_MAY
0.00410475746457739,2016_JUN
0.00589675122385391,2016_JUL
0.00692611803722909,2016_AUG
0.00468350980609866,2016_SEP
0.00275512563976221,2016_OCT
0.000963990922418834,2016_NOV
0.00232079168131816,2016_DEC
0.000782150915016322,2017_JAN
0.00346100599907695,2017_FEB
0.00635487039672844,2017_MAR
0.00729436990872023,2017_APR
0.0064782508722645,2017_MAY
0.00419322709163339,2017_JUN
0.00664471655509247,2017_JUL
0.00736031785448232,2017_AUG
0.00697275369218708,2017_SEP
0.00560282216227437,2017_OCT
0.00517669795692988,2017_NOV
0.00497419329419646,2017_DEC
0.00364561837941935,2018_JAN
0.00261916206433122,2018_FEB
0.00381264150388616,2018_MAR
0.00448417321832428,2018_APR
0.00412883531621788,2018_MAY
0.00276318615868298,2018_JUN
0.000516594375944202,2018_JUL
0.00200721036733897,2018_AUG
0.00358321730070799,2018_SEP
0.00693632608526218,2018_OCT
0.0058248084328445,2018_NOV
0.00402642889714655,2018_DEC
0.00253482972136232,2019_JAN
0.00227195823464021,2019_FEB
0.00240616906961466,2019_MAR
0.00284688579645254,2019_APR
0.00341468119996136,2019_MAY
0.0055334368041029,2019_JUN
0.00483077840969237,2019_JUL
0.00497000692147953,2019_AUG
-0.000527289635403272,2019_SEP
-0.00576523429644038,2019_OCT
-0.00599764685625725,2019_NOV
-0.000182250700226261,2019_DEC
0.00719535336216603,2020_JAN
0.00936351213503483,2020_FEB
0.00779983306630339,2020_MAR
0.0051834283309744,2020_APR
0.00322251565970988,2020_MAY
0.0061306475258458,2020_JUN
0.00929537799935298,2020_JUL
0.0118412924685198,2020_AUG
0.0126975115905006,2020_SEP
0.0146017740825581,2020_OCT
0.016088888054024,2020_NOV
0.0160325883847823,2020_DEC
0.0152649769585254,2021_JAN
0.0141980329808475,2021_FEB
0.0119450472652369,2021_MAR
0.013415694349119,2021_APR
0.0163142544659134,2021_MAY
0.0197551955073743,2021_JUN
0.0183762111593719,2021_JUL
0.0177472872388127,2021_AUG
0.0202101211003287,2021_SEP
0.0183461020075193,2021_OCT
0.0180898589290592,2021_NOV
0.0187092209731938,2021_DEC
0.0158213243937482,2022_JAN
0.0126360976960758,2022_FEB
0.00639624113657589,2022_MAR
0.0105347071025699,2022_APR
0.0104186253226441,2022_MAY
0.00874106511497152,2022_JUN
0.00946637147873886,2022_JUL
0.00998130619771431,2022_AUG
0.00971259174176331,2022_SEP
0.00809196097708531,2022_OCT
0.0061892278959137,2022_NOV
0.00737748111716141,2022_DEC
0.00523464199383183,2023_JAN
0.00686698851340095,2023_FEB
0.00790467887242086,2023_MAR
0.00682432544486655,2023_APR
0.0037200843219114,2023_MAY
0.00177119460897801,2023_JUN
0.00571565050526668,2023_JUL
0.00888687559197798,2023_AUG
0.0107728491307708,2023_SEP
0.00916349342832579,2023_OCT
0.00595947556615029,2023_NOV
0.00371810726373334,2023_DEC
0.00273463492218062,2024_JAN
0.00396838278257472,2024_FEB
0.00454733360892945,2024_MAR
,2024_APR
,2024_MAY
,2024_JUN
,2024_JUL
,2024_AUG
,2024_SEP
