V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
0.0621955224306805,0.0162272623432994,0.00783217681829864,0.0275186327422257,0.0138910305833976,0.00558018504240555,0.00216204060652789,0.0247537051315,0.00392572603443845,0.00249935749164739,0.00266962220508867,0.000703546646106399,0.00615844255975328,0.00261822153687998,0.000902724235415061,0.00365587252634284,2.89128758673863e-05,0.187638139295811,0.0206759187869443,0.00378437419686456,0.00222629144178874,0.016920457465947,0.0373650732459522,0.0145110511436648,0.0107652274479568,0.0103251092264199,0.0182343870470316,0.00987214083783089,0.0221826008738114,0.0111153945001285,0.110987249778692,0.0309496273451554,0.0433675290556555,0.00645078386019018,0.0277153116879409,0.0108037779491133,0.0119956309432023,0.0147141551729061,0.00222629144178874,0.000848111025443331,0.060999742996659,0.00376831148804934,0.0327211656529313,0.0246209200719609,0.025553271081413,0.00963441274736571,0.0145303263942431,0.0206759187869442,0.0315557268911163,0.0157767925983038
0.059001321126618,0.018461887141773,0.0081916615750918,0.0284865739895061,0.0144149308070723,0.005728809075391,0.00222349599077848,0.0251008516752506,0.00409740550142039,0.0024628524997008,0.00296046208403933,0.000733816665511877,0.00633979805869274,0.0027777952745986,0.000998368596426029,0.00385804899249806,3.14942774897801e-05,0.186732720664655,0.0204618320851101,0.00365648561656347,0.00218885228553972,0.0176651402440177,0.0386151336302194,0.0121977336717918,0.0107899394679987,0.0106261692250518,0.0181816463948501,0.0100624216579847,0.0216397180632279,0.0112151122141107,0.109307159722412,0.0304927594656051,0.0431722389375183,0.00646262574090287,0.0273936642378747,0.0105631806700723,0.0118355494806594,0.0146258841435178,0.00218885228553972,0.000828299497981217,0.0615839102035161,0.00369742817730018,0.0325429202847176,0.0242726396613735,0.0253150419235492,0.00950182351866667,0.014471620506554,0.020190981298698,0.031472056527329,0.0156684030511656
0.0545983458539888,0.0176769408921223,0.00792895450979384,0.0277867091945005,0.0138837086671897,0.00561714660527569,0.00219927205381142,0.0250781677591576,0.00404486000540172,0.0024532815454066,0.00278124316746621,0.000733090684603809,0.00622805550911219,0.0026172623564364,0.000938870525896107,0.00370725245328155,2.89377901817293e-05,0.188635808264633,0.0207644721104009,0.00367831466309982,0.0022507170141345,0.0168257173356656,0.0381818064897818,0.0118870011446504,0.0109642071688552,0.0106941211271591,0.018172932234126,0.0100799969133024,0.0216293905058326,0.011311460651036,0.111924525003442,0.0312817511864494,0.0439773432583999,0.00675858166244389,0.0278276746258689,0.0107680732576235,0.0121699484264273,0.0147542240837676,0.0022507170141345,0.000845626535310535,0.0627821434542718,0.00378120458374596,0.0329391839590803,0.0249218679665093,0.0257570149728652,0.00975846591128317,0.0149865600041156,0.0205361850989672,0.0315364751913824,0.0161923012616876
0.0492748042659076,0.0180145667227895,0.00800696313520944,0.0280163415276502,0.0140932828870032,0.00571375347674994,0.00224824476319559,0.0250787242531367,0.00421385304187517,0.00246985746128201,0.0025919050341412,0.000732285437155135,0.00614413175999024,0.00288738863158977,0.000873603679413144,0.00379632187156741,3.21177823313656e-05,0.187876179525556,0.0210082414229463,0.00362288584697804,0.00223539765026305,0.0172440373337102,0.0390584350931737,0.0119349679143354,0.0110388817872904,0.0108108455327377,0.0185351721834311,0.0102584196766382,0.0218625744329606,0.0115880958651567,0.112416907133693,0.0312441786519525,0.0437502483180393,0.00680575807601637,0.0278875730114513,0.0107401864116087,0.0121694277253544,0.0147353411467571,0.00223539765026305,0.000844697675314915,0.0621800265935238,0.00379311009333427,0.0330004265717313,0.0250069053232012,0.0258737880592747,0.00981519428046533,0.0147870269853607,0.0205714395832397,0.0315130758629156,0.0161937858514745
0.0515869627732271,0.017846468096208,0.00796926278716081,0.0274393660449852,0.0138285439846314,0.00569598975426238,0.00222524613783719,0.024787792274785,0.00414952373329064,0.0024045465460658,0.00274393660449852,0.000710798046906268,0.00619546946289922,0.0027119186744577,0.000925318178179781,0.00373329064275995,3.20179300408229e-05,0.188832146001761,0.0212919234771472,0.00357320099255583,0.00224765868886576,0.017395341391179,0.0385720003201793,0.0118370287360922,0.0111870647562635,0.0107868406307532,0.0185095653565997,0.0103257824381654,0.0220667573841351,0.011401584887537,0.112706152482427,0.0311118226206677,0.043364432230197,0.00681341551268711,0.0279129053010427,0.0107131993916593,0.0121892259665413,0.0147823521913012,0.00224765868886576,0.000842071560073641,0.0620731609701433,0.00376530857280077,0.0330226408270113,0.025057232049948,0.0259566097755484,0.00986472424557752,0.0143536380373009,0.0205523092932042,0.0314982612485214,0.016149843912591
0.0561308598684301,0.0169346838231774,0.00792817927027477,0.0272847105798641,0.0134471902635047,0.00576536684626115,0.00221080382395475,0.0246581590356786,0.00412086154161174,0.00236437630376636,0.00271951266333073,0.00070707329246599,0.00615889632577842,0.00264592585008766,0.000918235452206964,0.00370493607545528,3.19942666274204e-05,0.186417793931328,0.020674695094639,0.00353536646232995,0.00224599751724491,0.0170913372323679,0.0388506379656765,0.0119914511319572,0.0111244065063541,0.0109068454932876,0.0185054838172999,0.0103117521340176,0.0222936049859865,0.0111659990529697,0.113256563683047,0.0310984271618526,0.0430869158617146,0.00686277019158167,0.0279727058096374,0.0107244781735113,0.0122218098516746,0.0148102645191167,0.00224599751724491,0.000838249785638414,0.0615697666978078,0.00375932632872189,0.0330695109806693,0.0251634907024661,0.0260946423586079,0.00993102036115128,0.0140806767427277,0.0206235042680352,0.0314859132798958,0.0161251103802199
0.0596779834867194,0.0173887455902678,0.0078590337524818,0.0271216209336659,0.0133062668635137,0.00569541312426819,0.00221134755383598,0.0247038102349155,0.00405678867790052,0.00232589217532963,0.00265043526956168,0.000715903884335387,0.0062331364862801,0.00280316143155322,0.000894084406658861,0.00363997352746526,2.86361553734155e-05,0.184474112915542,0.0205957593035687,0.00348724736547371,0.00224316550425088,0.0169685129562694,0.0393365320979484,0.0119476403807973,0.0111458280303416,0.0108435575014,0.0183621391844423,0.0103408338848445,0.0220784757929033,0.0109962836633915,0.113380202352737,0.0311815914066079,0.0431615211148633,0.00694585857557399,0.0279841230784314,0.010662195184035,0.012205365779158,0.0147987644264944,0.00224316550425088,0.000839993890953521,0.0611254645420761,0.00374497276383445,0.0330529582680476,0.0251011810823194,0.026106864003952,0.0099590184798656,0.0141589879346332,0.0205289416076974,0.0314622964358239,0.0160267016239882
0.0563882877428638,0.0171367611013487,0.00789331376870946,0.0277404440621472,0.0133199669846972,0.00583776330810804,0.00225794312133756,0.0248339044952605,0.0041901605543029,0.00236546422235363,0.00266589082813384,0.000721023853872499,0.00614451468453625,0.00286828348886999,0.000901279817340624,0.00372845229699858,3.16238532400219e-05,0.18497740475686,0.0205839660739302,0.00344700000316239,0.00224213119471755,0.0169124367127637,0.0379233248054342,0.0120518504697724,0.0114731339554799,0.0110462119367396,0.018762432127305,0.0105876660647593,0.0217856724970511,0.0114225357902959,0.113456795784517,0.0313487257168338,0.0433685423945277,0.00703946973122887,0.0279774179920282,0.0105845036794353,0.0122099697359724,0.0147965959615871,0.00224213119471755,0.000834869725536577,0.0609992505146782,0.00371896514102657,0.0330275423850406,0.0250492541514214,0.0261052858802189,0.0100026247798189,0.0143793660682379,0.0204037101104621,0.0314303328270003,0.015916285335703
0.0510911851219281,0.0194784451402726,0.00780909004649398,0.0269190625296518,0.0129645443906759,0.0055856026821014,0.00219818452098555,0.0246078059271911,0.00422557484897365,0.00240060726824177,0.00270107853370023,0.00070847961539678,0.00593035392352216,0.00280861561818009,0.000910902362653003,0.00367207514944492,3.16285542587848e-05,0.188844608912927,0.0209918714615555,0.00343802384792991,0.00223930164152196,0.0164310339374387,0.0389157731600089,0.011607679412974,0.0113135338583673,0.0109940854603536,0.0188569440490875,0.0105354714236012,0.0216529082455641,0.0112755795932568,0.114187778726635,0.0316570199576178,0.0436916848530854,0.00717968181674416,0.0281130404529209,0.0105829142549894,0.0122750419078344,0.0148163962425278,0.00223930164152196,0.000838156687857797,0.0617167979251668,0.00372268083625898,0.0330771420438372,0.0251288863586045,0.0262026757756903,0.0100926716639782,0.0146661606097985,0.0204099060631939,0.0314182243729639,0.0159376284910017
0.0460333493666827,0.0173015873015873,0.00804232804232805,0.0269135802469136,0.0132563732563732,0.0057046657046657,0.00225108225108225,0.0244676928010261,0.00419753086419753,0.00241462241462241,0.00275773609106942,0.000702260702260702,0.0060285393618727,0.002667949334616,0.000929934263267597,0.00368767035433702,3.20666987333654e-05,0.187753727753728,0.0209171075837742,0.00348565015231682,0.00227673561006895,0.0163764630431297,0.0389706589706589,0.0126791726791727,0.0115055315055315,0.0112361712361712,0.0188263588263588,0.0106301106301106,0.0221260221260221,0.0110117043450377,0.116151194484528,0.032044252044252,0.043953823953824,0.00734006734006734,0.0284287317620651,0.0107134840468174,0.0125348725348725,0.0149222382555716,0.00227673561006895,0.000856180856180856,0.0617187750521084,0.00378707712041046,0.0333012666346,0.0254417187750521,0.0265239698573032,0.0101843835177168,0.014692961359628,0.0208529741863075,0.0314750681417348,0.0162514029180696
0.0430774317655492,0.0179018589532472,0.00774953105894254,0.0265487858747911,0.0134280391541776,0.00573292446367867,0.00225667880898574,0.0246985404320731,0.00417725651876084,0.0023014922888805,0.00274962708782802,0.000717015678316037,0.00616505444837807,0.00270801457078289,0.000928279226391298,0.00370031305416669,3.20096284962517e-05,0.189887518165464,0.0211935750273683,0.00350505432033956,0.00229188940033162,0.0164529490470734,0.0388756938086977,0.0121700607542749,0.0115074614444025,0.0105727802923119,0.0192761982804428,0.0106688091778007,0.0222242850649475,0.0112545853792821,0.116340032118698,0.0317727572453794,0.0436908903679708,0.00733340588849126,0.0284586344313111,0.0106720101406503,0.0126245974789217,0.0149473702430432,0.00229188940033162,0.000857858043699546,0.0629309296236307,0.00378673905110657,0.0332749572552905,0.0253868363603772,0.0265508605729344,0.0101054397162666,0.0143019020121253,0.0209951153306915,0.0314876937204933,0.0163729249758328
0.043377416496135,0.0178621366634733,0.0078599306157849,0.0267524616091015,0.0133953624815061,0.00572037140962196,0.00226391510637213,0.0245611760170966,0.00425679812254477,0.00217463394724759,0.00286975154328861,0.000707872047344523,0.00594357430743329,0.00281235651242284,0.000969338299066374,0.00378488342431509,3.18861282587623e-05,0.190114662517219,0.0209651293301362,0.00353298301107086,0.00230217846028264,0.0167880465282384,0.0383048058772511,0.0118807713892148,0.0116097392990154,0.0108444722208051,0.0194186521095863,0.0107137390949441,0.0224669659711239,0.0109369419927555,0.116307605243119,0.0315162491709606,0.0434152074629601,0.0073242436610377,0.0284483312453824,0.0106085148716902,0.0126428498545993,0.0149732534432295,0.00230217846028264,0.00085454823733483,0.0620663486556808,0.00378807203714097,0.0332307780971114,0.0252697566450691,0.0265511066139861,0.0099803581449926,0.0139756900158155,0.0211086169073006,0.031482945881446,0.0164149788276108
0.04438821244796,0.018487304451161,0.00788589863958009,0.0271012785048614,0.0136703612453607,0.00570884871550904,0.0022873201807172,0.0249663238136846,0.00443286431717506,0.00209513487627677,0.00277565988872156,0.000740386008909837,0.00581281781463255,0.00262128152941696,0.000935721892111581,0.00385630840385379,3.15057876131845e-05,0.18834789950914,0.020538622945035,0.00351604589763139,0.00228416960195588,0.0171170944102431,0.0376021575163358,0.0114870101637671,0.0115279676876642,0.0108852496203553,0.019410715748483,0.0107056666309601,0.0225612945098015,0.010803334572561,0.115482743346619,0.031697972917625,0.043414391890457,0.00724318057227112,0.0283202607652359,0.0105323847990876,0.0125519057850927,0.0149145481358259,0.00228416960195588,0.000860108001839938,0.0622050270634715,0.00376809219853687,0.033105698183423,0.0253936648162267,0.0264204617721609,0.0100755508786964,0.014404446096748,0.0209103912388706,0.0314860089798496,0.0159072721658969
0.0452544300621606,0.0175180689189143,0.0077544548712792,0.0268096092196055,0.0134063807185164,0.00553844601985267,0.00220970441657184,0.0249563242763122,0.00429647235347705,0.00208046350205052,0.00272351585722977,0.000743923312854428,0.00579062341404061,0.00272036363980242,0.000920447488785987,0.00367548552028925,3.15221742734927e-05,0.188937608160461,0.0208298527599239,0.00353363573605853,0.00231057537424701,0.0165554459284383,0.0374388863846273,0.01239136670691,0.0119153818753802,0.0109098245160558,0.0193199406122237,0.0108184102106627,0.0228441196960002,0.0104937318156457,0.116085733425845,0.0324930572411163,0.0438749555041161,0.00726270895261271,0.0284594156092436,0.0106009072081756,0.0126277830139612,0.0149490117156247,0.00231057537424701,0.000879468662230446,0.0618338970548832,0.00379211756510118,0.0331920906428294,0.0258891617308196,0.0265176496739965,0.0103581864662697,0.0152378190438064,0.0209086581956077,0.0315131554291867,0.0155278230471225
0.0458494367458883,0.0171534687110172,0.00784410736876385,0.027358868694966,0.013189373348197,0.00568971780001753,0.00223580545361173,0.0250146826937663,0.00429938499693125,0.00210741886593935,0.00283703044954094,0.000751531244911507,0.00608114032340895,0.00261157107606749,0.000958202337262172,0.00382967796886156,3.13138018713128e-05,0.186815010584065,0.0204510440021544,0.00352280271052269,0.00230469581772862,0.0168405626463921,0.0368438192817866,0.0119963174969,0.0116268146348184,0.0110819544822576,0.0195460751280735,0.0107406340418603,0.0226899808359533,0.0104838608665155,0.115896961818966,0.0329922216516152,0.0441112887879424,0.00724914513320891,0.0284452256658126,0.0105871964126909,0.0126006738730163,0.0149207946375926,0.00230469581772862,0.000883049212771021,0.0611214098726155,0.00378897002642885,0.0331545895131701,0.0261846011247918,0.0264787189082942,0.0105590139910067,0.0159418565326853,0.0208048899633002,0.0315197771013997,0.0150243621378559
0.0464385264676946,0.0168804163149907,0.00794559435978225,0.0272246572351078,0.0134173542761773,0.00558094554756594,0.00224922400212132,0.0251350088994955,0.00422392413158428,0.00213691878148836,0.00293553368376722,0.000758060239272512,0.00588354572538254,0.00276083667389372,0.000992029448924522,0.0037715836595904,3.1195894620268e-05,0.186130305251829,0.0204801048182059,0.00351265773424217,0.00231473538082388,0.0169268924209574,0.0372697353028342,0.0119636255868728,0.0117795698086132,0.0110246291588027,0.0194662382430472,0.010828095022695,0.0224142502846625,0.0102790472773783,0.116033288908069,0.0327868852459017,0.043949411812961,0.00726552385706042,0.0284665715769583,0.0105535711500367,0.0126093806055123,0.0149431512590721,0.00231473538082388,0.000898441765063717,0.0610597245402505,0.00381525791205877,0.03312755596919,0.0261296813339365,0.0264419580161029,0.01048182059241,0.0158599928249442,0.0209605215953581,0.0315556006162922,0.0148773221444058
0.0467589077879221,0.0173352895389055,0.00806040933132969,0.0275209867440633,0.0133340414829903,0.00562666558361425,0.00227441007488682,0.0252390699356799,0.00431138173536239,0.00216506343667111,0.00288362705923151,0.000768550657173296,0.00591096684297511,0.00268680311044323,0.000971622985288191,0.00386149842384632,3.12418966330608e-05,0.183680482874754,0.0202197555009169,0.00350534080222942,0.00234626643714287,0.0169174870268024,0.0373965502697738,0.0118875416688797,0.0120499995313716,0.0112845730638616,0.0195011918783566,0.0109721540975309,0.0222504787820659,0.0106784802691802,0.116725554749052,0.032519690205353,0.0438400757396143,0.00733559732944267,0.0285917448957973,0.0105503884929846,0.0126592165157162,0.0149890231017626,0.00234626643714287,0.000909139192022069,0.0608404695032226,0.00382400814788664,0.0331647196600974,0.026068238550626,0.0265953877009447,0.0104035515788092,0.0155084774886514,0.0212226203828382,0.0315986617360011,0.0148648944180103
0.0470365325660768,0.017615164212784,0.0081879783188056,0.0275586266089082,0.0134434600350158,0.0055602374607005,0.00226700956870843,0.0252519245048842,0.00432877547276012,0.00215194872640087,0.00290450883014221,0.000771218618710137,0.00574993236288324,0.00279877724531905,0.000979572035861666,0.00387164185602468,3.10975249479894e-05,0.185590028889601,0.0201294278988335,0.00347359353669042,0.00235719239105759,0.0168641877792946,0.0375191638497492,0.0111702309613178,0.0119259008175539,0.0111733407138126,0.0196660747771085,0.0109680970491559,0.0219797306332389,0.0103710245701545,0.116742426572121,0.0320833164888407,0.0435644651116292,0.0073576744026943,0.0286019197769087,0.0104985244224412,0.0126349243863681,0.0150029721171529,0.00235719239105759,0.000917376985965687,0.0610941975128199,0.00382810532109749,0.0331219162340943,0.0258855797667064,0.0265805806552894,0.0102839515003001,0.015172482422124,0.0213795484017427,0.0316183221088545,0.0147651048453053
0.047502368887241,0.0175431549458246,0.00823445803979731,0.0275367692497837,0.0133110863922877,0.00554628599678655,0.00225250278086763,0.0252348288221481,0.00431652453343221,0.0021350883697936,0.0028426646891608,0.000769373377827215,0.00588925967123965,0.00288283277715981,0.000960944259053269,0.00385613644790508,3.08985292300087e-05,0.184918427882833,0.0202045482635027,0.00342973674453096,0.00236373748609566,0.0167500926955877,0.0377147447781486,0.0109689778766531,0.0120009887529354,0.0114015572858732,0.0197812384130515,0.0110925719935731,0.0218205413422321,0.0102088740575949,0.116741853087793,0.0320757631936719,0.0434690808717505,0.00741255716227908,0.0285739298809377,0.010524039055741,0.0127425534544556,0.0150094755489639,0.00236373748609566,0.000930045729823261,0.0611914472871091,0.00384377703621307,0.0330809953446216,0.0258620689655173,0.0266056935689861,0.0102737609689779,0.0151402793227042,0.021264367816092,0.0316339142256829,0.0149579780002471
