Daten,comp,targ,bench,bint
2020,0.0050440206712728,0.007195353,0.0044218864,0.00367951767294118
2020.08,0.0046949852134435,0.009363512,0.0056872766,0.00367951767294118
2020.17,0.00366495270063827,0.007799833,0.0026264834,0.00367951767294118
2020.25,0.00153395135616364,0.005183428,-0.0022203507,0.00367951767294118
2020.33,0.00305347379491733,0.003222516,-0.0029995033,0.00367951767294118
2020.42,0.00443287131544124,0.006130648,-0.0006214387,0.00367951767294118
2020.5,0.00631043829706025,0.009295378,0.0061771025,0.00367951767294118
2020.58,0.00532002565755469,0.01184129,0.0082878222,0.00367951767294118
2020.67,0.0057149434173659,0.01269751,0.0082654906,0.00367951767294118
2020.75,0.00413735234870296,0.01460177,0.0054337464,0.00367951767294118
2020.83,0.00247378235213543,0.01608889,0.0032593719,0.00367951767294118
2020.92,0.0028650212398919,0.01603259,0.0048294511,0.00367951767294118
2021,0.00571768565854059,0.01526498,0.0073385797,0.00367951767294118
2021.08,0.00833487770759143,0.01419803,0.0085150315,0.00367951767294118
2021.17,0.00925560628530786,0.01194505,0.0093858589,0.00367951767294118
2021.25,0.00925813255422661,0.01341569,0.0122830466,0.00367951767294118
2021.33,0.00999599753168246,0.01631425,0.0152709036,0.00367951767294118
2021.42,0.00880786747496086,0.0197552,0.0158749462,0.00367951767294118
2021.5,0.00903344940859483,0.01837621,0.0140680062,0.00367951767294118
2021.58,0.00912334302502841,0.01774729,0.0123308326,0.00367951767294118
2021.67,0.00957595451936159,0.02021012,0.0097794558,0.00367951767294118
2021.75,0.00935939447870951,0.0183461,0.0102877262,0.00367951767294118
2021.83,0.00767231162449456,0.01808986,0.0123908038,0.00367951767294118
2021.92,0.0100212337827071,0.01870922,0.0164239401,0.00367951767294118
2022,0.0112139583698315,0.01582132,0.0163726131,0.00367951767294118
2022.08,0.0127572521484273,0.0126361,0.0153440682,0.00367951767294118
2022.17,0.0110974332299255,0.006396241,0.0130811606,0.00367951767294118
2022.25,0.00831917788223881,0.01053471,0.0117244705,0.00367951767294118
2022.33,0.00901556829341414,0.01041863,0.0108185471,0.00367951767294118
2022.42,0.0123421188573966,0.008741065,0.0129299656,0.00367951767294118
2022.5,0.0134244880300263,0.009466371,0.0118004254,0.00367951767294118
2022.58,0.0134265579138849,0.009981306,0.0139742676,0.00367951767294118
2022.67,0.0119580137817795,0.009712592,0.0124938798,0.00367951767294118
2022.75,0.0121570515903213,0.008091961,0.0136254994,0.00367951767294118
2022.83,0.0114144009432852,0.006189228,0.0108935107,0.00367951767294118
2022.92,0.0107159299157628,0.007377481,0.0101204611,0.00367951767294118
2023,0.0115766183035235,0.005234642,0.0114113597,0.00367951767294118
2023.08,0.0121823917398002,0.006866989,0.0120888172,0.00367951767294118
2023.17,0.0104150456756795,0.007904679,0.0113441104,0.00367951767294118
2023.25,0.0104092186934539,0.006824325,0.0101169103,0.00367951767294118
2023.33,0.00887157343056058,0.003720084,0.0093249578,0.00367951767294118
2023.42,0.0090173894249715,0.001771195,0.0090106843,0.00367951767294118
2023.5,0.00659944213553589,0.005715651,0.0069157225,0.00367951767294118
2023.58,0.00485904151669742,0.008886876,0.0049973543,0.00367951767294118
2023.67,0.00540249014312297,0.01077285,0.0056128005,0.00367951767294118
2023.75,0.00557284840637333,0.009163493,0.0055548119,0.00367951767294118
2023.83,0.00599477682581979,0.005959476,0.0054405054,0.00367951767294118
2023.92,0.00587207725549184,0.003718107,0.0040653116,0.00367951767294118
