Daten,comp,targ,bench,bint,rank
1999.91333333333,0.207523320627158,0.171229675,0.184329094845663,0.177950838392231,0.200198933788971
2000.00333333333,0.17973272793142,0.182428079,0.161473662753637,0.158738020682208,0.166173780521784
2000.08333333333,0.211700440581815,0.214061493,0.193039306989624,0.188591231179399,0.203452063271979
2000.16333333333,0.259546187533786,0.244239997,0.211732329292865,0.206863719040526,0.21646682505506
2000.25333333333,0.266602884756739,0.195915846,0.244652164657206,0.238282956961158,0.294611715323683
2000.33333333333,0.174482168181463,0.1974124,0.190075705969872,0.187377409867444,0.243234134962665
2000.41333333333,0.134332922523842,0.223688729,0.174758924043891,0.172087274225736,0.203206780904436
2000.50333333333,0.121150639804702,0.222401192,0.150345218820337,0.151253565506146,0.164170164211881
2000.58333333333,0.210791315008891,0.206288925,0.194938012718567,0.192457452711787,0.211476698224004
2000.66333333333,0.190686845986675,0.212341348,0.183111311522784,0.179560012080657,0.210057851474158
2000.75333333333,0.239687108257755,0.209571344,0.214474117355244,0.206177603025581,0.214744670244499
2000.83333333333,0.213533867994521,0.21386065,0.196969446823552,0.190864015353248,0.174604504459193
2000.91333333333,0.2125534762692,0.207064946,0.21980899989952,0.212905272292247,0.232166036447922
2001.00333333333,0.184543673071674,0.22512027,0.183700841131205,0.179894919491457,0.193105585845233
2001.08333333333,0.243475946890203,0.2114331,0.234914810363798,0.225634392981044,0.238473697756174
2001.16333333333,0.263454845640423,0.175725007,0.235215265460158,0.226008642215488,0.194229633008199
2001.25333333333,0.239570282175371,0.197769729,0.226625178010277,0.216498076969463,0.221610699544186
2001.33333333333,0.150726837634566,0.213137428,0.187922999398305,0.182830902149238,0.15676608135608
2001.41333333333,0.121891019520778,0.199311224,0.182931264764167,0.183131751856005,0.165662850282549
2001.50333333333,0.169770497710803,0.175144376,0.213584614659258,0.210901068148743,0.196000797056386
2001.58333333333,0.194776103332759,0.174705368,0.194571891983394,0.187822318268435,0.174695520100641
2001.66333333333,0.20555370397693,0.109424662,0.176656289708001,0.167710600380354,0.178914912295452
2001.75333333333,0.0946031543946315,0.127656808,0.0799113127400411,0.0928612887614047,0.0887473332557275
2001.83333333333,0.0858353959309668,0.110130679,0.119582171201283,0.120873374959625,0.066012541861255
2001.91333333333,0.0810659732966567,0.088506256,0.124070655150345,0.120341689755722,0.0641286030595056
2002.00333333333,0.116159074892515,0.05549476,0.158952275294792,0.13812263964295,0.0211073458857534
2002.08333333333,0.095713304408073,0.056630423,0.109055651304044,0.106873927506057,0.0225546328817801
2002.16333333333,0.125294725411347,0.07860902,0.126906587444125,0.126284870391292,0.109167730677204
2002.25333333333,0.156437029578976,0.098975443,0.172133674757437,0.170384239389838,0.178132709517852
2002.33333333333,0.193633524515895,0.082355022,0.210021131398464,0.203046773568043,0.194801086601569
2002.41333333333,0.142087861990706,0.07801672,0.185446481575111,0.180481671540954,0.160322826560086
2002.50333333333,0.129025492220909,0.099346959,0.17377687305834,0.166866848365267,0.159162315825547
2002.58333333333,0.117899797734821,0.116912193,0.161008332664372,0.155387089705265,0.160059230958252
2002.66333333333,0.146093944624875,0.161068056,0.177595657193179,0.169977255041106,0.168480216925429
2002.75333333333,0.161545808524569,0.146704287,0.19059528270512,0.183085811012097,0.164913091006729
2002.83333333333,0.145944281543474,0.160832085,0.17739094432592,0.173386779441185,0.143877614260949
2002.91333333333,0.15660377088297,0.177806085,0.166824659211677,0.165388736188859,0.125609612706787
2003.00333333333,0.14736595446049,0.195542947,0.142940285830575,0.143292442432801,0.126122865297721
2003.08333333333,0.168840785272492,0.217051801,0.138978436459453,0.140490347808859,0.155495900773044
2003.16333333333,0.192813152979716,0.215804548,0.153486677438612,0.155426751629593,0.168566169330042
2003.25333333333,0.238116335860286,0.165724676,0.173449451459776,0.174105754502578,0.192686474115744
