Daten,comp,targ,bench,bint,rank
2020,0.0059561447256483,0.004830778,0.0051848019,0.00360758037814433,0.00343560424919689
2020.08,0.00768039170119554,0.004970007,0.0065947183,0.00360758037814433,0.00456818800900922
2020.17,0.00649302492703567,-0.0005272896,0.0073100722,0.00360758037814433,0.00582299976559382
2020.25,0.00216630169857972,-0.005765234,0.0058906808,0.00360758037814433,0.00494279381917511
2020.33,0.00534834541641215,-0.005997647,0.0057511018,0.00360758037814433,0.00393600036546099
2020.42,0.003167956823605,-0.0001822507,0.0044666187,0.00360758037814433,0.0033943424004786
2020.5,0.00243396601289243,0.007195353,0.0039762997,0.00360758037814433,0.00376530066897865
2020.58,-0.000550699850305928,0.009363512,0.0023187267,0.00360758037814433,0.00311752082689181
2020.67,-0.000618803663990632,0.007799833,0.0032688079,0.00360758037814433,0.00288759786451344
2020.75,-0.000639447744140805,0.005183428,0.0035292042,0.00360758037814433,0.00332733003566856
2020.83,-0.000969432476077279,0.003222516,0.0052932873,0.00360758037814433,0.00413426030852139
2020.92,8.02312673192297e-05,0.006130648,0.0051856563,0.00360758037814433,0.00483177447107382
2021,0.00245070576931176,0.009295378,0.0049235098,0.00360758037814433,0.00493490501995228
2021.08,0.00139154880847724,0.01184129,0.0039685635,0.00360758037814433,0.00391965838967211
2021.17,0.00254250856055036,0.01269751,0.0031440113,0.00360758037814433,0.00303454111089258
2021.25,0.00170002320378822,0.01460177,0.0038397978,0.00360758037814433,0.00309094775741851
2021.33,0.00185981995545966,0.01608889,0.0039625885,0.00360758037814433,0.0042789501724622
2021.42,0.000107269477036292,0.01603259,0.0048710435,0.00360758037814433,0.00343037406374466
2021.5,0.00101719068167253,0.01526498,0.003999419,0.00360758037814433,0.00330096654724555
2021.58,0.0030833715907653,0.01419803,0.0041210784,0.00360758037814433,0.00328098293165814
2021.67,0.00252744417097856,0.01194505,0.0030224025,0.00360758037814433,0.00240570456018897
2021.75,0.00457877880954153,0.01341569,0.0033758367,0.00360758037814433,0.00354045785642915
2021.83,0.00227620792238003,0.01631425,0.002842086,0.00360758037814433,0.0040952095321961
2021.92,0.00568010585548846,0.0197552,0.0043225862,0.00360758037814433,0.0049267794383435
2022,0.00171125912397714,0.01837621,0.0044218864,0.00360758037814433,0.00397596938316675
2022.08,0.00722772655526878,0.01774729,0.0056872766,0.00360758037814433,0.00374931088472911
2022.17,0.00083675627726189,0.02021012,0.0026264834,0.00360758037814433,0.00385167193391367
2022.25,-0.00515464755891515,0.0183461,-0.0022203507,0.00360758037814433,0.00339975049463185
2022.33,-0.00962086947985307,0.01808986,-0.0029995033,0.00360758037814433,0.00371706289080589
2022.42,-0.00325670578007478,0.01870922,-0.0006214387,0.00360758037814433,0.0036609781375867
2022.5,0.00538764349313681,0.01582132,0.0061771025,0.00360758037814433,0.0051518952215016
2022.58,0.00711834114082782,0.0126361,0.0082878222,0.00360758037814433,0.00867615597822262
2022.67,0.000596722813185431,0.006396241,0.0082654906,0.00360758037814433,0.00683324045934653
2022.75,-0.00369071414115865,0.01053471,0.0054337464,0.00360758037814433,0.00526559433531726
2022.83,-0.0034499025293016,0.01041863,0.0032593719,0.00360758037814433,0.0039216438980712
2022.92,0.00204948262810038,0.008741065,0.0048294511,0.00360758037814433,0.00613582620860723
2023,0.00125063398059449,0.009466371,0.0073385797,0.00360758037814433,0.00542271028145594
2023.08,-0.00275997925848257,0.009981306,0.0085150315,0.00360758037814433,0.00562885434411548
2023.17,-0.00362372171070587,0.009712592,0.0093858589,0.00360758037814433,0.00712953771261003
2023.25,0.00516016319184376,0.008091961,0.0122830466,0.00360758037814433,0.0103969364631967
2023.33,0.00928221540761954,0.006189228,0.0152709036,0.00360758037814433,0.0129290525831793
2023.42,0.0106778695170068,0.007377481,0.0158749462,0.00360758037814433,0.0109344875402684
2023.5,0.00926208011409436,0.005234642,0.0140680062,0.00360758037814433,0.00893098567183522
2023.58,0.00692880957310789,0.006866989,0.0123308326,0.00360758037814433,0.0090800707535128
2023.67,0.00655682545318859,0.007904679,0.0097794558,0.00360758037814433,0.0089719499329578
2023.75,0.0057637016849047,0.006824325,0.0102877262,0.00360758037814433,0.0098665528090484
2023.83,0.0085072851670206,0.003720084,0.0123908038,0.00360758037814433,0.0101466096108051
2023.92,0.00992314790332511,0.001771195,0.0164239401,0.00360758037814433,0.0117302723402748
