Daten,comp,targ,bench,bint
2021.08,0.00767514305924543,0.009981306,0.0085150315,0.00467889006772313
2021.17,0.00871758548330918,0.009712592,0.0093858589,0.0047179533775093
2021.25,0.0105375656014282,0.008091961,0.0122830466,0.00480483139751983
2021.33,0.0106337637155819,0.006189228,0.0152709036,0.00487267824675158
2021.42,0.0103275303505934,0.007377481,0.0158749462,0.0048701096728559
2021.5,0.0100315720178352,0.005234642,0.0140680062,0.00483508901551904
2021.58,0.00955075382779686,0.006866989,0.0123308326,0.00478641157470202
2021.67,0.00850538398055121,0.007904679,0.0097794558,0.00468362390835219
2021.75,0.00798045277830531,0.006824325,0.0102877262,0.00475071889083793
2021.83,0.0101605657000542,0.003720084,0.0123908038,0.00488295984201146
2021.92,0.0130651951143285,0.001771195,0.0164239401,0.00503994624247948
2022,0.0128955182620044,0.005715651,0.0163726131,0.00497703260630883
2022.08,0.0146435038446508,0.008886876,0.0153440682,0.00494833940036793
2022.17,0.014301108361378,0.01077285,0.0130811606,0.00506070104952431
2022.25,0.0130990468750014,0.009163493,0.0117244705,0.00497565889831595
2022.33,0.0113594338453247,0.005959476,0.0108185471,0.00496396846536693
2022.42,0.0143326037099663,0.003718107,0.0129299656,0.00499222551559837
2022.5,0.0132273384514957,0.002734635,0.0118004254,0.00486047090541468
2022.58,0.0151474744351554,0.003968383,0.0139742676,0.00471515167017478
2022.67,0.0117366628221829,0.004547334,0.0124938798,0.00443047069432858
2022.75,0.0142726117436969,,0.0136254994,0.00461927999169079
2022.83,0.00913466081609544,,0.0108935107,0.0046139840759215
2022.92,0.00873917055126863,,0.0101204611,0.00453744855785203
2023,0.0091913766042459,,0.0114113597,0.00457053918055154
2023.08,0.0125146853498146,,0.0120888172,0.00459403205087078
2023.17,0.0133922706061612,,0.0113441104,0.00458177251684228
2023.25,0.00981673830182855,,0.0101169103,0.00450783449763919
2023.33,0.0090556744406692,,0.0093249578,0.00442102614392242
2023.42,0.00595430403461285,,0.0090106843,0.00447523778934456
2023.5,0.00479799915383377,,0.0069157225,0.00437747508387297
2023.58,0.00193675493566773,,0.0049973543,0.00445194762193506
2023.67,0.0044126434470008,,0.0056128005,0.00449929013429405
2023.75,0.00631445659248453,,0.0055548119,0.00445000116302413
2023.83,0.00678506122595817,,0.0054405054,0.00430837643125667
2023.92,0.00376510609496953,,0.0040653116,0.00421946230317527
2024,0.00594290386353642,,0.0077204659,0.00439942014889941
2024.08,0.00761029679040336,,0.0092179305,0.00454410089050396
2024.17,0.0097587181743891,,0.0107941723,0.00463014464866268
2024.25,0.00689641077542544,,0.0083547982,0.00455672098296048
2024.33,0.00610589963037718,,0.0067617651,0.00441054417252489
2024.42,0.00567546139384364,,0.0055898021,0.00430828623462094
2024.5,0.00555880406788725,,0.0047322744,0.00426341730910878
2024.58,0.00404682069069683,,0.0054892465,0.00431970457210435
