Daten,comp,targ,bench,bint
2020,0.00597995395729288,0.004970007,0.00473963049460437,0.00456341729088646
2020.08,0.00477921492131532,-0.0005272896,0.00512989616068738,0.00467107498392492
2020.17,0.000687163042154605,-0.005765234,0.000175729345691434,0.000420335052558688
2020.25,-0.00371357181043444,-0.005997647,-0.00497503124280563,-0.0036298628973493
2020.33,-0.00239677735108515,-0.0001822507,-0.00532931994443658,-0.00380957436128388
2020.42,0.00115348569839409,0.007195353,-0.000280151685492719,0.000687133578602322
2020.5,0.00753224071367685,0.009363512,0.00696837109833499,0.00639180569787368
2020.58,0.00911791175994405,0.007799833,0.00912372609623108,0.00806831702870693
2020.67,0.00793671521659443,0.005183428,0.00790363441976141,0.00685921494657827
2020.75,0.00588473611099119,0.003222516,0.0052392273798714,0.00483610103816622
2020.83,0.00379993993283715,0.006130648,0.00323073168196586,0.00331984176623696
2020.92,0.00548661928029192,0.009295378,0.00584059349297779,0.0055685312071676
2021,0.00793522361137699,0.01184129,0.008859181013788,0.00801563296678389
2021.08,0.011077987406264,0.01269751,0.0110998216876747,0.00998423873568937
2021.17,0.0120973013758696,0.01460177,0.0119592978760393,0.01064630389405
2021.25,0.0140495608027112,0.01608889,0.0140848949807713,0.012118757467267
2021.33,0.0143389129095895,0.01603259,0.0159065496931618,0.0132686609246743
2021.42,0.0146310063297461,0.01526498,0.0159974490503911,0.013225127407102
2021.5,0.0136624394463257,0.01419803,0.0149981582411428,0.0126315792113005
2021.58,0.012608063484734,0.01194505,0.0137818062744669,0.0118065687925846
2021.67,0.0115061716005245,0.01341569,0.0114623095645662,0.0100644703126573
2021.75,0.013802885753207,0.01631425,0.0127184242764248,0.0112016307439618
2021.83,0.0154802385542621,0.0197552,0.0154396604176169,0.0134429187136633
2021.92,0.0175023534745362,0.01837621,0.0190126168075121,0.0161036053440398
2022,0.0165727259130654,0.01774729,0.0179295809686053,0.015037312530595
2022.08,0.0179600509783828,0.02021012,0.0172115791368216,0.0145510052504612
2022.17,0.0193193424907582,0.0183461,0.0186209778768145,0.0164553685378935
2022.25,0.0158002670138094,0.01808986,0.0168700486196853,0.0150140302177335
2022.33,0.0152829983987319,0.01870922,0.0164689853432791,0.0148158947196392
2022.42,0.0174157060603906,0.01582132,0.0174209454998471,0.0152948098074464
2022.5,0.0168041120491229,0.0126361,0.014925007842331,0.0130617645961342
2022.58,0.0133578392137881,0.006396241,0.0129343957794713,0.0105988191104956
2022.67,0.00789714811341312,0.01053471,0.00775548771825879,0.00577389883652043
2022.75,0.00993695203206811,0.01041863,0.0112236890436224,0.00897393636642581
2022.83,0.0102611460310328,0.008741065,0.0105244873743396,0.00888417844955573
2022.92,0.00895140742119014,0.009466371,0.00904855117351752,0.00758701494323111
2023,0.00959631706317279,0.009981306,0.00989993546556418,0.00814785191474535
2023.08,0.0104540507455148,0.009712592,0.0104510989438349,0.00854602121973757
2023.17,0.0100054453962877,0.008091961,0.0100762796672621,0.00833824030249233
2023.25,0.00896847311417559,0.006189228,0.00854334977210396,0.00708510054908881
2023.33,0.00666664890665036,0.007377481,0.00688822487072253,0.00561382771621524
2023.42,0.00752246984577511,0.005234642,0.00774154425441488,0.0065326346941152
2023.5,0.00493735021543207,0.006866989,0.00560937773422451,0.00487570184756133
2023.58,0.00653506804182035,0.007904679,0.00645022196710888,0.00613790090277437
2023.67,0.00733130244649548,0.006824325,0.00739378807452031,0.00694028626422266
2023.75,0.0069650326592822,0.003720084,0.00654133324342669,0.00610491131141199
2023.83,0.0045321398618565,0.001771195,0.00410358935652787,0.00370458217958304
2023.92,0.0038082317670621,0.005715651,0.00228258482844524,0.00219761959471898
