Daten,comp,targ,bench,bint,rank
1999.92,-0.00169058150138427,0.004916652,0.0024052164,0.00450716168788477,0.00307783720596661
2000,0.000513068164718191,0.005956238,0.0024154589,0.00450745917444542,0.00322165106948214
2000.08,0.00199932857858569,0.00822382,0.0029698299,0.00452356050928722,0.00382887124891404
2000.17,0.00359302593127437,0.01019749,0.0034535368,0.00453760945261612,0.00388694357745307
2000.25,0.00275682968129862,0.006619975,0.0037667913,0.00454670772001322,0.00381919446915173
2000.33,0.00156708525401351,0.004290145,0.0038742528,0.00454982886739305,0.00400713990078682
2000.42,0.00185493074035969,0.003387525,0.0015480518,0.00448226591548842,0.00388228333407663
2000.5,0.002280435302007,0.006739829,0.0025247648,0.00451063389118942,0.00371140363690083
2000.58,0.00427949103841537,0.005836338,0.0035147205,0.00453938649225304,0.003804390894552
2000.67,0.00298886827683836,0.006752176,0.0046093761,0.0045711800318719,0.00402508004050792
2000.75,0.00251247518643567,0.00559921,0.0037432051,0.0045460226746125,0.00426429591087214
2000.83,0.00185646161464417,0.007073877,0.0019640969,0.00449434966709951,0.00416335738908459
2000.92,0.00166064831173428,0.004296181,0.0038601552,0.00454941941203181,0.00348309547492665
2001,0.00116494631966337,0.007787177,0.0033316424,0.00453406911131086,0.00361363597748303
2001.08,0.000835479106374326,0.007937467,0.0028101439,0.00451892253624111,0.00379178548753853
2001.17,0.000631400444090379,0.006490459,0.0013821227,0.00447744661577921,0.00374804885127625
2001.25,0.0014106667437666,0.003403085,0.0025280131,0.00451072823588993,0.00382367809459312
2001.33,0.00238355371350458,0.004490459,0.0038274896,0.00454847066153186,0.00406814777789425
2001.42,0.00141034349799704,0.00616881,0.0040586523,0.00455518462751427,0.00441275213589537
2001.5,0.000149900876628549,0.004069853,0.0032849451,0.00453271281947108,0.00415765540745327
2001.58,0.000348846471626573,0.001313259,0.0028188194,0.00451917451033503,0.00424263242169165
2001.67,0.00386359911707504,-0.003853386,0.0049405232,0.00458079797786654,0.00491144980974092
2001.75,0.00327126245543179,-1.324626e-05,0.0048501481,0.00457817309354455,0.00490560642959364
2001.83,0.000840014217255541,-0.0005696571,0.0053230493,0.00459190819254556,0.00462413052876531
2001.92,-0.00214038506554313,0.001807862,0.0039411135,0.00455177079169727,0.00457687766248296
2002,0.00258651379832588,-0.0008080326,0.0046374539,0.00457199553278992,0.00483860732012901
2002.08,0.00714221544817174,0.001550881,0.0051462841,0.00458677416556079,0.00537619734568697
2002.17,0.0103146851317793,0.005307644,0.0059356788,0.00460970160654713,0.00656796682382943
2002.25,0.00528039297741736,0.00860389,0.0041853955,0.00455886579897187,0.0056506411927081
2002.33,0.00381571730033405,0.007570343,0.0037895586,0.00454736898101126,0.00509324165094575
2002.42,0.00112596452409332,0.006097963,0.0024943676,0.00450975102484999,0.00461749200285124
