Motor vehicles and parts,Furnishings and durable household equipment,Recreational goods and vehicles,Other durable goods,Food and beverages purchased for off-premises consumption,Clothing and footwear,Gasoline and other energy goods,Other nondurable goods,Housing and utilities,Health care,Transportation services,Recreation services,Food services and accommodations,Financial services and insurance,Other services,Dates
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1960_SEP
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1960_OCT
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1960_NOV
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1960_DEC
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_JAN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_FEB
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_MAR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_APR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_MAY
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_JUN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_JUL
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_AUG
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_SEP
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_OCT
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_NOV
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1961_DEC
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_JAN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_FEB
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_MAR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_APR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_MAY
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_JUN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_JUL
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_AUG
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_SEP
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_OCT
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_NOV
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1962_DEC
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_JAN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_FEB
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_MAR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_APR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_MAY
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_JUN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_JUL
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_AUG
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_SEP
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_OCT
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_NOV
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1963_DEC
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_JAN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_FEB
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_MAR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_APR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_MAY
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_JUN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_JUL
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_AUG
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_SEP
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_OCT
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_NOV
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1964_DEC
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_JAN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_FEB
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_MAR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_APR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_MAY
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_JUN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_JUL
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_AUG
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_SEP
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_OCT
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_NOV
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1965_DEC
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_JAN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_FEB
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_MAR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_APR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_MAY
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_JUN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_JUL
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_AUG
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_SEP
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_OCT
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_NOV
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1966_DEC
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_JAN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_FEB
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_MAR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_APR
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_MAY
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_JUN
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_JUL
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_AUG
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_SEP
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_OCT
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_NOV
3.75106853015197,2.31394423962458,2.89393344609135,1.52483623408805,7.83810056829668,3.08428711813647,2.49382866318421,8.45520258779348,19.1720266228896,16.9757334866747,3.19900991343525,4.11028354798048,6.87748852318038,8.54918387327995,8.76107264519284,1967_DEC
