Daten,comp,targ,bench,bint
2021.08,0.00728530016917011,0.009981306,0.0085150315,0.00467889006772313
2021.17,0.00822026200603325,0.009712592,0.0093858589,0.0047179533775093
2021.25,0.0104053052095882,0.008091961,0.0122830466,0.00480483139751983
2021.33,0.0107985830345551,0.006189228,0.0152709036,0.00487267824675158
2021.42,0.010670083410396,0.007377481,0.0158749462,0.0048701096728559
2021.5,0.0103000897744492,0.005234642,0.0140680062,0.00483508901551904
2021.58,0.00977712823641845,0.006866989,0.0123308326,0.00478641157470202
2021.67,0.00861413172316126,0.007904679,0.0097794558,0.00468362390835219
2021.75,0.00817788989748425,0.006824325,0.0102877262,0.00475071889083793
2021.83,0.010199039634634,0.003720084,0.0123908038,0.00488295984201146
2021.92,0.01321568056555,0.001771195,0.0164239401,0.00503994624247948
2022,0.012703296448928,0.005715651,0.0163726131,0.00497703260630883
2022.08,0.0147116127257806,0.008886876,0.0153440682,0.00494833940036793
2022.17,0.0143028009451625,0.01077285,0.0130811606,0.00506070104952431
2022.25,0.0134541513728296,0.009163493,0.0117244705,0.00497565889831595
2022.33,0.0114044895943314,0.005959476,0.0108185471,0.00496396846536693
2022.42,0.0142783942958397,0.003718107,0.0129299656,0.00499222551559837
2022.5,0.0131324881624,0.002734635,0.0118004254,0.00486047090541468
2022.58,0.0151228696655391,0.003968383,0.0139742676,0.00471515167017478
2022.67,0.0118723151382518,0.004547334,0.0124938798,0.00443047069432858
2022.75,0.0143545334785222,,0.0136254994,0.00461927999169079
2022.83,0.00949435827442323,,0.0108935107,0.0046139840759215
2022.92,0.00904813447319517,,0.0101204611,0.00453744855785203
2023,0.00959107877771412,,0.0114113597,0.00457053918055154
2023.08,0.0127559913633001,,0.0120888172,0.00459403205087078
2023.17,0.0135038066113639,,0.0113441104,0.00458177251684228
2023.25,0.00996613342558565,,0.0101169103,0.00450783449763919
2023.33,0.0091005369683174,,0.0093249578,0.00442102614392242
2023.42,0.0062059309026413,,0.0090106843,0.00447523778934456
2023.5,0.00469284633784601,,0.0069157225,0.00437747508387297
2023.58,0.00188366119730838,,0.0049973543,0.00445194762193506
2023.67,0.00434709048181389,,0.0056128005,0.00449929013429405
2023.75,0.00622015782939637,,0.0055548119,0.00445000116302413
2023.83,0.00661084984868931,,0.0054405054,0.00430837643125667
2023.92,0.00351927268281454,,0.0040653116,0.00421946230317527
2024,0.00595336832908656,,0.0077204659,0.00439942014889941
2024.08,0.00751475490240447,,0.0092179305,0.00454410089050396
2024.17,0.00986922424234176,,0.0107941723,0.00463014464866268
2024.25,0.00708545566359083,,0.0083547982,0.00455672098296048
2024.33,0.00619003212094564,,0.0067617651,0.00441054417252489
2024.42,0.00573831037389794,,0.0055898021,0.00430828623462094
2024.5,0.00542660356487189,,0.0047322744,0.00426341730910878
2024.58,0.00410784615257361,,0.0054892465,0.00431970457210435
