Daten,comp,targ,bench,bint,rank
4.32,0.00619837371904177,0.01003175,0.0048990624,0.00457375923240175,0.0046540520757916
-0.58,0.00647927908910707,0.01013736,0.006629781,0.00457375923240175,0.00458362446650275
-1.28,0.00492854953844293,0.009142482,0.0074448253,0.00457375923240175,0.00451365580694188
-5.18,0.00673373406116816,0.0089389,0.0083454412,0.00457375923240175,0.00509678923060437
9.82,0.00713811266278517,0.007392833,0.0081069106,0.00457375923240175,0.00527023531142542
2.92,0.00729272968512026,0.006562442,0.0060169046,0.00457375923240175,0.00515618845977142
4.72,0.00642582606265649,0.004331411,0.0055493367,0.00457375923240175,0.00527594289044952
9.92,0.00411556897337362,0.00606733,0.0045969639,0.00457375923240175,0.00422107000690727
9.52,0.00367729124621394,0.007581265,0.0054350406,0.00457375923240175,0.00470517551344468
4.72,0.00338845133075714,0.01223478,0.0038607295,0.00457375923240175,0.00440207222000847
-6.38,0.00445308068524009,0.01068302,0.0036300001,0.00457375923240175,0.00455545837270043
-2.18,0.00687542568650897,0.01016972,0.0058777707,0.00457375923240175,0.00509205291214631
6.02,0.00682777075352337,0.006846584,0.0075737914,0.00457375923240175,0.0054690433720683
9.92,0.00761881382265656,0.007399073,0.0072337418,0.00457375923240175,0.00563977234884614
5.02,0.00497181222342471,0.006722899,0.0045996433,0.00457375923240175,0.00532637890183861
0.72,0.00631519689082505,0.009028988,0.0036179281,0.00457375923240175,0.00516066217037991
-1.28,0.00828994080895302,0.01344841,0.0042693054,0.00457375923240175,0.00503821967258061
-1.58,0.00835299031537546,0.01628397,0.0043449822,0.00457375923240175,0.0051653618334807
-1.68,0.00756857108792153,0.01112357,0.0046548526,0.00457375923240175,0.00474985233506136
10.72,0.00289905284401774,0.004675654,0.0057303253,0.00457375923240175,0.00446631187307214
4.22,0.00171437450086857,-0.006582082,0.0068381635,0.00457375923240175,0.00494929749325261
7.02,0.000312150251610521,-0.01751098,0.0073157137,0.00457375923240175,0.00623901542384354
5.12,0.00151035142039518,-0.02381243,0.0065893852,0.00457375923240175,0.00575548543197625
5.42,0.00391154848264018,-0.01721119,0.0059716319,0.00457375923240175,0.00619809298275658
-1.98,0.0035799075543905,-0.003691037,0.0049800567,0.00457375923240175,0.00626223308756447
-4.08,0.00489357131480592,0.0008059207,0.0049355729,0.00457375923240175,0.00665794287932443
-0.28,0.00382638579350697,0.002122395,0.0035249676,0.00457375923240175,0.00662439703766111
2.92,0.00395745979932993,0.001370856,0.0043703687,0.00457375923240175,0.00737578353480304
7.22,0.00508772143471363,0.008426998,0.0047052628,0.00457375923240175,0.00831272331171581
9.72,0.00767695562773957,0.007101195,0.0059267735,0.00457375923240175,0.00878434977317729
9.32,0.00986587399345151,0.008971908,0.0053335465,0.00457375923240175,0.0082342699208978
3.72,0.00820728719634393,0.004633795,0.0040565178,0.00457375923240175,0.00666581649838653
-7.68,0.00494030744782291,0.008333146,0.0008303192,0.00457375923240175,0.0055923572741301
0.42,0.00355385680913205,0.007927786,-0.0008406607,0.00457375923240175,0.00512418019364557
-0.88,0.00258610232120597,0.006885048,-0.0023491761,0.00457375923240175,0.00418026766574767
-1.08,0.00235099141403481,0.005275309,-0.0012387631,0.00457375923240175,0.00403611008466749
-2.38,0.00184701874840991,0.002747895,-4.86785766971567e-26,0.00457375923240175,0.00373825748797911
-0.98,0.00188385084559368,0.003580204,0.0012057924,0.00457375923240175,0.00372675796257161
0.12,0.00284690263964924,0.001930416,0.0037436563,0.00457375923240175,0.00406137056633708
0.32,0.00246498989182808,0.002274391,0.0037179371,0.00457375923240175,0.00350057956141634
3.22,0.00246736111701731,0.0004431593,0.0042833608,0.00457375923240175,0.00389778692731361
-5.98,0.0030846880231352,0.000752962,0.0029134688,0.00457375923240175,0.00476036537415324
-7.88,0.00496107845118567,0.001804315,0.0036248711,0.00457375923240175,0.00572217123763793
-0.98,0.00364479766152234,0.003222556,0.0041067065,0.00457375923240175,0.0050020336514137
-0.68,0.00561706734872178,0.005565514,0.0069403626,0.00457375923240175,0.00603237967720145
-1.28,0.00530300615286137,0.006187709,0.0063318999,0.00457375923240175,0.00572817565947295
4.42,0.00554216737142752,0.007462028,0.005419413,0.00457375923240175,0.00513822076645281
4.52,0.0036610053297793,0.007273247,0.0032105251,0.00457375923240175,0.00444071091047965
3.72,0.00366303293160018,0.008071424,0.0032077165,0.00457375923240175,0.00376111009483739
6.12,0.00565655028920989,0.009839155,0.0038437402,0.00457375923240175,0.0040448676094043
8.52,0.00438173801958642,0.01108781,0.0028757497,0.00457375923240175,0.00373194109616721
6.22,0.00430894125858401,0.01134024,0.0031080205,0.00457375923240175,0.00394391975645134
-0.78,0.00506430980332233,0.007085042,0.0020987062,0.00457375923240175,0.00375784731987313
-4.08,0.0056267581487208,0.004537744,0.0016066946,0.00457375923240175,0.00372434031672102
-1.48,0.00533135683400486,0.00385618,0.001460033,0.00457375923240175,0.00343774271159267
-5.48,0.00349863511075656,0.005473017,0.0015484532,0.00457375923240175,0.00394105388497511
3.02,0.00246073320431475,0.003785883,0.0030522786,0.00457375923240175,0.00443795338632656
0.92,0.00268296813268107,0.003476544,0.0033943576,0.00457375923240175,0.00503145692342963
3.22,0.00239968284058626,0.002646608,0.0030365048,0.00457375923240175,0.00413338428425601
4.12,0.00636870763441226,0.006053853,0.0036538098,0.00457375923240175,0.00596366563327948
10.92,0.00659770041785911,0.006244654,0.0041038154,0.00457375923240175,0.00602590540032946
3.12,0.00852131748598006,0.007587578,0.0054114594,0.00457375923240175,0.00638584059828633
9.52,0.00673351381125142,0.005474258,0.0055658832,0.00457375923240175,0.00638011993266334
-5.88,0.00523273950896766,0.002104055,0.0061968408,0.00457375923240175,0.00675241721421446
-4.38,0.00432610586326691,-0.0003181876,0.0057793905,0.00457375923240175,0.00603405016434781
-2.88,0.00301081547919295,-0.001271079,0.0049628611,0.00457375923240175,0.00551979155151874
0.12,0.00484804682057533,0.003213081,0.0045778397,0.00457375923240175,0.00495942512382467
10.62,0.00518463520113959,0.006779553,0.0041561119,0.00457375923240175,0.0050444538692843
3.42,0.00553029249293919,0.009396742,0.0031535379,0.00457375923240175,0.00498989744798741
0.52,0.00381543566150303,0.005327414,0.0032784019,0.00457375923240175,0.00407912412511074
-1.18,0.00254497960855408,0.002118175,0.0042590368,0.00457375923240175,0.0040918718514616
-0.78,0.00327883041285241,0.001061214,0.00677844,0.00457375923240175,0.00393980261345134
-3.08,0.00487004808281807,0.005309697,0.0060561171,0.00457375923240175,0.00435442854597968
-2.78,0.00637576965104509,0.004143269,0.0061004785,0.00457375923240175,0.00430612225813626
-0.88,0.00483234694036429,0.001217528,0.0046186372,0.00457375923240175,0.00384785102442821
3.22,0.00343700707676568,-0.001600184,0.0042332511,0.00457375923240175,0.00357046116274228
5.42,0.00231469807450641,0.001937416,0.0035559495,0.00457375923240175,0.00392211644899605
5.22,0.00258762306259268,0.004203751,0.0030757277,0.00457375923240175,0.0038745441273608
3.02,0.00303040855215454,0.004954903,0.0026952725,0.00457375923240175,0.0039591256166957
-7.88,0.00309877600896851,0.003167038,0.0028971459,0.00457375923240175,0.00380813283084353
0.82,0.0032174102160026,0.003246618,0.0042928152,0.00457375923240175,0.00425798664848704
5.02,0.00286748826629935,0.003252236,0.0047309284,0.00457375923240175,0.00391888974400519
3.22,0.00400333352136656,0.004563641,0.004241884,0.00457375923240175,0.00358975076895304
4.82,0.00400098547099747,0.005317212,0.0038352349,0.00457375923240175,0.00380512486394046
5.92,0.00501616608821693,0.004301477,0.0038525336,0.00457375923240175,0.00380934516645771
5.72,0.00449386288858332,0.004159147,0.0040314819,0.00457375923240175,0.00391806539516459
4.82,0.00413875473361636,0.003860724,0.002497252,0.00457375923240175,0.00326205365230944
0.32,0.00330575787957548,0.005038279,0.0025798198,0.00457375923240175,0.00273645648297847
-0.0800000000000001,0.00394200881382208,0.004524092,0.0033869061,0.00457375923240175,0.00298861677884471
3.12,0.00418064953471389,0.004165507,0.0041730096,0.00457375923240175,0.00374424659354873
7.12,0.00237128158661027,0.002388133,0.0040830649,0.00457375923240175,0.00358023019586855
5.22,0.00184610008322901,0.001645193,0.0035453088,0.00457375923240175,0.00357105113626452
3.32,0.00160135386782552,-7.187522e-05,0.0039648464,0.00457375923240175,0.00341079827187488
-1.28,0.00291940310591679,-0.0009036856,0.0045429997,0.00457375923240175,0.00333696822812448
-1.38,0.000995250620065324,-0.003007812,0.0044212686,0.00457375923240175,0.00376034126778977
-2.88,0.00102096792280526,-0.007496098,0.0038119173,0.00457375923240175,0.00383207865409317
-0.28,0.00106299207625879,-0.004789754,0.0026249209,0.00457375923240175,0.00364677784875992
0.42,0.00321560489505787,-0.001153213,0.0030433546,0.00457375923240175,0.00419196654561956
11.32,0.00489433274520425,0.004552321,0.003671211,0.00457375923240175,0.00430723513766852
3.02,0.00592058393502702,0.005184611,0.0048891272,0.00457375923240175,0.00468022684254282
5.32,0.00484164228567479,0.005236682,0.0045354331,0.00457375923240175,0.00346959581532636
3.82,0.00424673947892145,0.005262941,0.0045591272,0.00457375923240175,0.00354894980659458
-2.88,0.00239896437172308,0.002928273,0.0032540231,0.00457375923240175,0.00294885369850513
-0.58,0.00280992285792316,-0.0003999344,0.0034593758,0.00457375923240175,0.00312233392725627
-5.88,0.00161035494506045,-0.001311408,0.0025874301,0.00457375923240175,0.00270426359749122
3.72,0.0021323033858731,-0.0007581035,0.0030870313,0.00457375923240175,0.00311753471377321
6.62,0.00043263428600072,-0.0002154354,0.0024580005,0.00457375923240175,0.00309569253942443
4.02,-0.000886720453949676,0.0001949178,0.0012279387,0.00457375923240175,0.00282612045213456
-2.38,0.000113352419968441,-0.0009534745,0.0014867801,0.00457375923240175,0.00296434882484869
-0.18,0.000935041843356239,0.002226646,0.0022961278,0.00457375923240175,0.00334767141367642
0.62,0.00311934604911579,0.005097645,0.0045107781,0.00457375923240175,0.00352456413365645
0.92,0.00331743738034448,0.007265637,0.0045886799,0.00457375923240175,0.00353239375554644
0.82,0.00363444776228638,0.006675335,0.0042707577,0.00457375923240175,0.00361127754173371
0.82,0.00278304537767408,0.003561479,0.0034144524,0.00457375923240175,0.00348473413270061
0.52,0.00149289586674466,0.003321345,0.0029969204,0.00457375923240175,0.00317878287688698
3.72,0.00346676492981438,0.003468091,0.0032410561,0.00457375923240175,0.0036390232037865
4.52,0.00586587831420202,0.005348681,0.0025779043,0.00457375923240175,0.00362108327338054
4.22,0.00689281711217982,0.004285178,0.0028437191,0.00457375923240175,0.0032513761874419
3.82,0.0039657609093084,0.004104757,0.0020576978,0.00457375923240175,0.00287550379204002
5.82,0.00232891441177723,0.005896751,0.0034866499,0.00457375923240175,0.00281585012878363
5.12,0.00357079910941888,0.006926118,0.0041507418,0.00457375923240175,0.00298350559994466
7.12,0.00376364201388382,0.00468351,0.0049283338,0.00457375923240175,0.00350019401496879
-1.88,0.00374639070159696,0.002755126,0.0056371519,0.00457375923240175,0.00388346147414722
-3.68,0.00356457548146431,0.0009639909,0.0056069411,0.00457375923240175,0.00498163887645794
-1.18,0.0037886003605014,0.002320792,0.0052106747,0.00457375923240175,0.00432023781536592
0.52,0.00438394700610095,0.0007821509,0.0041990685,0.00457375923240175,0.00410673367780364
-0.88,0.00294326550301658,0.003461006,0.0042631558,0.00457375923240175,0.00304262268672573
-6.18,0.00376510148116748,0.00635487,0.0045534934,0.00457375923240175,0.00328244569035229
0.82,0.00271075790929164,0.00729437,0.0043844959,0.00457375923240175,0.00359846771704453
0.82,0.00176214404992554,0.006478251,0.0030596841,0.00457375923240175,0.00322069681967106
0.52,0.00240281961758347,0.004193227,0.002893741,0.00457375923240175,0.00353009532156526
-1.28,0.0050653727766468,0.006644717,0.0042845161,0.00457375923240175,0.00409799414895992
-0.38,0.00674194325511664,0.007360318,0.005615878,0.00457375923240175,0.00450656858207105
3.22,0.00544927914952268,0.006972754,0.0040254237,0.00457375923240175,0.00450321992269265
9.82,0.00434355702111002,0.005602822,0.0034009156,0.00457375923240175,0.00402690521968758
6.42,0.00452658695917295,0.005176698,0.0024306706,0.00457375923240175,0.00363564990204524
4.62,0.0043051553751665,0.004974193,0.004200203,0.00457375923240175,0.00377480146927345
0.0200000000000001,0.00197228406155644,0.003645618,0.002877972,0.00457375923240175,0.00395125363066577
0.82,0.00204333950165052,0.002619162,0.0031562177,0.00457375923240175,0.00359417693062527
-1.08,0.00311221526139916,0.003812642,0.0030319101,0.00457375923240175,0.00427164482798147
8.72,0.00576051267961818,0.004484173,0.004759524,0.00457375923240175,0.00511379693560813
-2.18,0.0027463723934339,0.004128835,0.0041650852,0.00457375923240175,0.00384301670442067
-1.88,0.00325997009797923,0.002763186,0.0044193935,0.00457375923240175,0.00348945668660582
-4.08,0.00510278244549443,0.0005165944,0.0051848019,0.00457375923240175,0.00385059786028742
-2.58,0.00872735499932123,0.00200721,0.0065947183,0.00457375923240175,0.00640179393880098
-5.68,0.0083594838287654,0.003583217,0.0073100722,0.00457375923240175,0.00636308772015933
-7.58,0.00513094117287498,0.006936326,0.0058906808,0.00457375923240175,0.00628760921365358
-0.38,0.0034721616287926,0.005824808,0.0057511018,0.00457375923240175,0.00393028170355426
5.82,0.0030866870941919,0.004026429,0.0044666187,0.00457375923240175,0.0036698008787253
3.42,0.00454216795333216,0.00253483,0.0039762997,0.00457375923240175,0.00382693311402413
3.62,0.0040048636555488,0.002271958,0.0023187267,0.00457375923240175,0.00362415783097488
3.42,0.00423094778248269,0.002406169,0.0032688079,0.00457375923240175,0.00366782427299943
8.12,0.00523292850615687,0.002846886,0.0035292042,0.00457375923240175,0.00368203853644767
3.42,0.0056363538712531,0.003414681,0.0052932873,0.00457375923240175,0.00441669678158542
5.52,0.00627505425073829,0.005533437,0.0051856563,0.00457375923240175,0.00576670935347027
