Daten,comp,targ,bench,bint
1999,,0.007787177,,
1999.08,,0.007937467,,
1999.17,0.00725620448392821,0.006490459,0.00250802917075947,0.0042285227149964
1999.25,0.00502648435938106,0.003403085,0.00224014150721856,0.00426762419234716
1999.33,0.00296450446098455,0.004490459,0.00257927000053559,0.0043344954760849
1999.42,0.0033822544120645,0.00616881,0.00347150323703656,0.00439835085462881
1999.5,0.00371587531479386,0.004069853,0.00372383380167207,0.00437698437645842
1999.58,0.00351965969520495,0.001313259,0.00338758571033863,0.00435478889472428
1999.67,0.00387146053238619,-0.003853386,0.00368156061971714,0.00438964243244463
1999.75,0.0040441604797698,-1.324626e-05,0.00420333543693641,0.00444266456529823
1999.83,0.00469932870558063,-0.0005696571,0.00503816046590888,0.0044638204045269
1999.92,0.00376055118255296,0.001807862,0.00470499000773857,0.00441557010652045
2000,0.00386342789666827,-0.0008080326,0.00463408537281218,0.00439803077700321
2000.08,0.00409822373555836,0.001550881,0.00457515858472609,0.00442908944392132
2000.17,0.00551709609451812,0.005307644,0.00524007873399975,0.00450941002482839
2000.25,0.00646069098643801,0.00860389,0.00508937590122382,0.00451950577144292
2000.33,0.0067788973291868,0.007570343,0.00463708829503418,0.00445967371571148
2000.42,0.00595589200895565,0.006097963,0.00348989307888588,0.00435609877926228
2000.5,0.00542873137220701,0.00411409,0.00347067527131095,0.00435792161817365
2000.58,0.00529699893534924,0.005424931,0.0036533423671159,0.00438143797812325
2000.67,0.00638887548246067,0.005982289,0.00482410813596642,0.00443261288420731
2000.75,0.0059142725208808,0.005602608,0.00515215296590377,0.00441526455375387
2000.83,0.00568799056046069,0.004624851,0.0055725026304243,0.00443408695160548
2000.92,0.00412530803933997,0.003781902,0.00495323734447014,0.00439673227937636
2001,0.00490895629445532,0.004946564,0.00540937406844725,0.00443000992253795
2001.08,0.00516293934733759,0.008179773,0.00570389006950833,0.00444314469323321
2001.17,0.00645861282321755,0.009795897,0.00650165213157046,0.00447651977607771
2001.25,0.00623174522723512,0.005077654,0.00581039871405675,0.00440983837267519
2001.33,0.00546120229808685,-0.0002837758,0.00460665993593512,0.00435741225810701
2001.42,0.00510787097022519,-0.001762625,0.00378112032621096,0.00435252034312123
2001.5,0.00489919715543906,0.002873971,0.0039979934018719,0.00436266140552091
2001.58,0.00555118619076164,0.007418972,0.00481390936159324,0.00431433867866391
2001.67,0.0045332190682986,0.009473114,0.00258503751788819,0.00416191631751606
2001.75,0.00324180998141521,0.006643878,0.0015048411100708,0.00409982350658959
2001.83,0.002901351613085,0.004521062,0.000851033433546533,0.00407118986457609
2001.92,0.00347298022275167,0.003600475,0.00483398502814462,0.00415728370156743
2002,0.00403324673302453,0.007353223,0.0051721163149517,0.00414519671090483
2002.08,0.00331790718421776,0.008223684,0.00495569980452082,0.00417744545729911
2002.17,0.00262893653211321,0.007556771,0.00306989998994182,0.00423066934991377
2002.25,0.00378111385232537,0.005538025,0.0040949973394729,0.00437381249249435
2002.33,0.00424970919733763,0.00666439,0.0048933146516994,0.00446536716361565
2002.42,0.00565491990401915,0.007979899,0.00550274890361487,0.00447738801087231
2002.5,0.00472422466369728,0.007045094,0.00511610881783753,0.00440909932282342
2002.58,0.00529672343638786,0.004296267,0.0052840377205543,0.00437646929308429
2002.67,0.00496366214291149,0.003419724,0.00533420834746649,0.00437470999433008
2002.75,0.00505345383138645,0.00679557,0.00523662466479132,0.00439734945336196
2002.83,0.00421342688135195,0.01015686,0.0045196010321528,0.00438518069855751
2002.92,0.00328334407759666,0.008701188,0.00355561329425935,0.00435171453713348
2003,0.00320984302947643,0.005705549,0.00293390783627038,0.00434173680381355
2003.08,0.00326390729417273,0.00463112,0.00278057863979756,0.00439580357036604
2003.17,0.00351739710846981,0.007103872,0.00308502457299446,0.00448727437146013
2003.25,0.00367630512464235,0.00860247,0.00358981762236255,0.00448926830207798
2003.33,0.00439843255632007,0.006372332,0.0039782815843159,0.00436053837893295
2003.42,0.00466118330238165,0.003993856,0.00379114052052228,0.0041847518713651
2003.5,0.00522728604235051,0.005428722,0.00392558092745521,0.00415123969377176
2003.58,0.00498558366261934,0.008916215,0.00393678214708112,0.00426838177070931
2003.67,0.0050722364976265,0.01801714,0.00457727303651752,0.00443926866520942
2003.75,0.00424924116907997,0.01534505,0.00453251550785646,0.00449660981669647
2003.83,0.00389025888917899,0.00915304,0.00467014094704954,0.00445253228151263
2003.92,0.00406399403555082,-0.0004929544,0.00448055729186011,0.00436321320849151
2004,0.00488237508183329,0.002748935,0.00475180629050757,0.00437400156271192
2004.08,0.00595485513700506,0.005449231,0.00503037916354347,0.00443031594984531
2004.17,0.00663047594744475,0.007397962,0.00550200845317317,0.00449049132948938
2004.25,0.00682396761490308,0.007194675,0.00574415142725234,0.00446288205781242
2004.33,0.00647319268749392,0.009296038,0.00581788035132943,0.00443916573840075
2004.42,0.00567996351689084,0.009827335,0.0057146816394497,0.00444560131068967
2004.5,0.00487517252609642,0.008593332,0.00512489357109569,0.00446852366116929
2004.58,0.00421769584499929,0.009056317,0.00428761527951534,0.00443250463879609
2004.67,0.00421444085380141,0.003937613,0.00358059067004183,0.00436314717917208
2004.75,0.00460075361787652,-0.001838365,0.0036784533274344,0.00435935221003634
2004.83,0.00512292271374405,-0.004628488,0.0046979420160594,0.00444848722468165
2004.92,0.00480943633955932,0.001531177,0.00542144280771447,0.00452881955382908
