Daten,comp,targ,bench,bint,rank
1999.92,0.00464855361108684,0.004916652,0.0040586523,0.00455344728253598,0.00433681026992327
2000,0.00476550640088824,0.005956238,0.0032849451,0.00455028224604046,0.00390409282965744
2000.08,0.00567978458588846,0.00822382,0.0028188194,0.00454837544608824,0.0042454900958293
2000.17,0.00756065101300601,0.01019749,0.0049405232,0.00455705478881591,0.00498269155334173
2000.25,0.00717064909305366,0.006619975,0.0048501481,0.00455668508760364,0.00539881023961424
2000.33,0.00721353690300871,0.004290145,0.0053230493,0.00455861960437791,0.00469243628591581
2000.42,0.00583647687435652,0.003387525,0.0039411135,0.00455296646163676,0.00460986785014049
2000.5,0.0066622449171565,0.006739829,0.0046374539,0.00455581501051843,0.00533817606065174
2000.58,0.00587936570689386,0.005836338,0.0051462841,0.00455789650356001,0.00602204879222223
2000.67,0.00688070127084646,0.006752176,0.0059356788,0.00456112571356977,0.00656656305030631
2000.75,0.0061471890014736,0.00559921,0.0041853955,0.00455396575626035,0.00619617310599828
2000.83,0.00765085141440538,0.007073877,0.0037895586,0.00455234648965049,0.00536808549565587
2000.92,0.00720862015972139,0.004296181,0.0024943676,0.00454704819750113,0.00494612680408897
2001,0.00797918311028846,0.007787177,0.0041277457,0.00455372992580542,0.00521396450098227
2001.08,0.00700828647319438,0.007937467,0.0043375236,0.0045545880730599,0.00472058831783172
2001.17,0.00665506536761362,0.006490459,0.0060063676,0.00456141488320891,0.00540877915274929
2001.25,0.00282222093154039,0.003403085,0.0051117784,0.0045577553496457,0.00484660247327107
2001.33,0.0044284059172149,0.004490459,0.0055984324,0.00455974612557578,0.00460578066806206
2001.42,0.00387809369815513,0.00616881,0.0041487707,0.0045538159336548,0.00466163910511536
2001.5,0.00604152164004294,0.004069853,0.0064800552,0.00456335261694264,0.00539091535056012
2001.58,0.0049584347688829,0.001313259,0.0064818865,0.00456336010831837,0.00527897514637915
2001.67,0.00299803333429414,-0.003853386,0.0065417467,0.00456360498094929,0.00479214341306077
2001.75,0.0037918598747194,-1.324626e-05,0.004406565,0.00455487050361076,0.00436886663115821
