"Table 2.8.4. Price Indexes for Personal Consumption Expenditures by Major Type of Product, Monthly"
"Table 2.8.4. Price Indexes for Personal Consumption Expenditures by Major Type of Product, Monthly"
"Last Revised on: October 31, 2024 - Next Release Date November 27, 2024"
Line,,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1959,1960,1960,1960,1960,1960,1960,1960,1960,1960,1960,1960,1960,1961,1961,1961,1961,1961,1961,1961,1961,1961,1961,1961,1961,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1962,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1963,1964,1964,1964,1964,1964,1964,1964,1964,1964,1964,1964,1964,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1965,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1966,1967,1967,1967,1967,1967,1967,1967,1967,1967,1967,1967,1967,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1968,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1969,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1970,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1971,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1972,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1973,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1974,1975,1975,1975,1975,1975,1975,1975,1975,1975,1975,1975,1975,1976,1976,1976,1976,1976,1976,1976,1976,1976,1976,1976,1976,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1977,1978,1978,1978,1978,1978,1978,1978,1978,1978,1978,1978,1978,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1979,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1980,1981,1981,1981,1981,1981,1981,1981,1981,1981,1981,1981,1981,1982,1982,1982,1982,1982,1982,1982,1982,1982,1982,1982,1982,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1983,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1984,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1985,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1986,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1987,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1988,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1989,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1990,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1991,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1992,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1993,1994,1994,1994,1994,1994,1994,1994,1994,1994,1994,1994,1994,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1995,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1996,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1997,1998,1998,1998,1998,1998,1998,1998,1998,1998,1998,1998,1998,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,1999,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2001,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2002,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2003,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2004,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2005,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2006,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2007,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2008,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2009,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2010,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2011,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2012,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2013,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2014,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2015,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2016,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2017,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2018,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2019,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2020,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2021,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2023,2024,2024,2024,2024,2024,2024,2024,2024,2024
Line,,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP
1,"        Personal consumption expenditures (PCE)",15.164,15.179,15.189,15.219,15.227,15.271,15.303,15.325,15.365,15.402,15.412,15.430,15.421,15.437,15.446,15.502,15.518,15.525,15.553,15.579,15.588,15.606,15.659,15.662,15.665,15.679,15.670,15.661,15.670,15.677,15.711,15.724,15.742,15.741,15.742,15.746,15.776,15.818,15.839,15.857,15.867,15.877,15.868,15.891,15.969,15.953,15.964,15.958,15.997,16.014,16.001,16.000,16.026,16.061,16.093,16.115,16.112,16.143,16.166,16.190,16.224,16.247,16.257,16.269,16.271,16.294,16.315,16.327,16.352,16.362,16.385,16.409,16.427,16.434,16.455,16.481,16.518,16.566,16.578,16.582,16.590,16.595,16.623,16.683,16.703,16.772,16.813,16.871,16.892,16.934,16.967,17.032,17.086,17.131,17.156,17.192,17.193,17.213,17.222,17.251,17.284,17.339,17.398,17.452,17.505,17.554,17.612,17.640,17.722,17.794,17.852,17.908,17.974,18.032,18.087,18.161,18.224,18.304,18.366,18.404,18.476,18.523,18.610,18.692,18.767,18.858,18.941,18.993,19.072,19.137,19.220,19.308,19.377,19.454,19.502,19.601,19.663,19.714,19.786,19.838,19.927,20.026,20.105,20.194,20.237,20.296,20.363,20.443,20.528,20.619,20.681,20.741,20.772,20.804,20.847,20.929,21.015,21.098,21.128,21.160,21.207,21.239,21.315,21.377,21.473,21.497,21.561,21.630,21.695,21.809,21.964,22.127,22.236,22.363,22.444,22.703,22.793,22.922,23.110,23.300,23.523,23.797,24.073,24.243,24.482,24.690,24.872,25.132,25.393,25.575,25.767,25.971,26.132,26.274,26.363,26.452,26.558,26.724,26.953,27.070,27.204,27.362,27.538,27.690,27.795,27.831,27.873,27.936,28.069,28.192,28.335,28.491,28.651,28.801,28.932,29.094,29.263,29.492,29.640,29.812,29.963,30.131,30.287,30.428,30.543,30.685,30.861,31.011,31.194,31.339,31.542,31.781,32.008,32.217,32.393,32.557,32.742,33.003,33.190,33.345,33.597,33.776,34.040,34.395,34.751,35.038,35.305,35.575,35.889,36.182,36.433,36.739,37.124,37.526,37.987,38.185,38.482,38.725,39.026,39.351,39.715,40.033,40.359,40.621,41.011,41.426,41.715,41.897,42.085,42.253,42.508,42.774,43.033,43.228,43.460,43.594,43.853,43.985,44.098,44.120,44.382,44.704,44.969,45.108,45.233,45.487,45.624,45.693,45.906,45.984,46.043,46.253,46.384,46.557,46.820,47.020,47.185,47.265,47.332,47.358,47.564,47.884,48.041,48.224,48.285,48.371,48.544,48.693,48.759,48.874,48.943,49.081,49.326,49.555,49.749,49.821,49.939,50.075,50.198,50.364,50.449,50.533,50.680,50.850,51.084,51.084,50.972,50.868,50.961,51.151,51.164,51.228,51.396,51.488,51.580,51.651,51.894,52.076,52.214,52.409,52.542,52.741,52.863,53.072,53.251,53.420,53.521,53.620,53.828,53.908,54.093,54.356,54.514,54.746,55.012,55.175,55.444,55.625,55.754,55.928,56.215,56.402,56.612,56.989,57.197,57.322,57.459,57.466,57.594,57.819,57.945,58.113,58.553,58.811,59.033,59.157,59.290,59.552,59.699,60.096,60.465,60.811,60.888,60.945,61.177,61.208,61.221,61.332,61.586,61.690,61.787,61.931,62.144,62.260,62.397,62.553,62.638,62.797,62.949,63.119,63.203,63.315,63.524,63.609,63.713,63.938,64.064,64.176,64.332,64.429,64.561,64.733,64.933,64.955,65.059,65.170,65.238,65.443,65.567,65.582,65.604,65.756,65.937,66.015,66.111,66.272,66.481,66.634,66.708,66.821,66.948,66.991,67.127,67.246,67.370,67.547,67.651,67.717,67.802,67.948,67.995,68.171,68.169,68.300,68.452,68.560,68.767,68.973,69.092,69.091,69.237,69.303,69.499,69.709,69.833,69.914,70.005,70.151,70.225,70.294,70.262,70.352,70.394,70.450,70.620,70.712,70.716,70.701,70.736,70.699,70.710,70.798,70.895,70.835,71.010,71.108,71.067,71.223,71.226,71.298,71.398,71.358,71.412,71.757,71.804,71.826,72.017,72.148,72.407,72.529,72.594,72.763,72.961,73.191,73.505,73.444,73.505,73.754,73.939,73.934,74.252,74.353,74.457,74.571,74.932,75.048,75.055,75.187,75.385,75.518,75.493,75.484,75.227,75.492,75.441,75.363,75.431,75.558,75.763,76.080,76.130,76.225,76.393,76.543,76.681,76.821,76.897,76.971,77.201,77.526,77.725,77.593,77.504,77.588,77.816,78.079,78.323,78.333,78.432,78.605,78.909,79.077,79.199,79.346,79.604,79.831,79.905,79.946,80.104,80.448,80.758,80.801,80.907,81.132,81.375,81.603,81.649,81.700,82.046,82.377,83.172,83.305,83.131,83.131,83.534,83.584,83.746,84.135,84.361,84.569,84.858,85.125,84.902,84.702,84.731,85.032,85.316,85.581,85.894,86.096,86.346,86.529,86.661,86.720,87.054,87.318,87.781,87.984,88.206,88.382,88.635,88.799,89.180,89.827,90.245,90.172,90.247,89.651,88.593,88.098,88.108,88.266,88.169,88.295,88.387,88.912,88.922,89.180,89.324,89.663,89.887,89.939,90.136,90.134,90.261,90.310,90.339,90.301,90.378,90.502,90.592,90.881,91.062,91.268,91.542,91.797,92.166,92.557,92.838,92.819,92.977,93.196,93.327,93.329,93.520,93.574,93.894,94.104,94.284,94.408,94.302,94.254,94.288,94.605,94.893,95.174,95.109,95.094,95.275,95.614,95.488,95.391,95.461,95.673,95.792,95.934,95.976,96.103,96.246,96.414,96.614,96.660,96.815,96.987,97.147,97.253,97.391,97.379,97.413,97.384,97.291,97.120,96.654,96.825,97.008,97.094,97.327,97.516,97.605,97.612,97.477,97.477,97.538,97.456,97.496,97.445,97.673,97.993,98.153,98.325,98.342,98.479,98.666,98.868,98.901,99.071,99.451,99.586,99.535,99.725,99.682,99.766,99.803,100.027,100.400,100.531,100.675,100.821,101.199,101.416,101.524,101.766,101.941,102.029,102.137,102.208,102.418,102.595,102.630,102.701,102.648,102.836,103.069,103.360,103.435,103.484,103.622,103.670,103.733,103.917,104.024,104.307,104.419,104.541,104.252,103.817,103.914,104.233,104.564,104.887,105.046,105.106,105.225,105.690,106.083,106.471,107.032,107.632,108.184,108.748,109.275,109.720,110.047,110.741,111.510,112.221,112.776,113.489,114.489,114.845,115.542,116.631,116.662,117.002,117.377,117.891,118.221,118.403,119.007,119.401,119.553,119.970,120.140,120.435,120.598,120.965,121.387,121.421,121.415,121.602,122.115,122.494,122.912,123.234,123.224,123.369,123.571,123.713,123.930
2,Goods,27.809,27.822,27.816,27.836,27.825,27.886,27.911,27.916,27.982,28.027,27.998,28.005,27.956,27.969,27.986,28.125,28.115,28.091,28.125,28.172,28.152,28.181,28.303,28.284,28.295,28.309,28.268,28.184,28.182,28.156,28.230,28.253,28.255,28.224,28.192,28.178,28.206,28.308,28.331,28.369,28.342,28.329,28.270,28.328,28.576,28.488,28.486,28.436,28.499,28.533,28.476,28.451,28.483,28.583,28.662,28.710,28.665,28.704,28.740,28.796,28.873,28.895,28.879,28.888,28.846,28.887,28.926,28.900,28.957,28.951,28.999,29.039,29.058,29.040,29.086,29.134,29.209,29.347,29.343,29.299,29.264,29.234,29.263,29.411,29.421,29.597,29.691,29.785,29.766,29.802,29.841,29.998,30.076,30.117,30.131,30.186,30.127,30.124,30.112,30.126,30.179,30.272,30.411,30.527,30.604,30.677,30.785,30.783,30.939,31.045,31.114,31.201,31.311,31.377,31.466,31.596,31.693,31.834,31.935,31.937,32.042,32.095,32.237,32.382,32.475,32.673,32.793,32.859,32.974,33.036,33.184,33.324,33.419,33.537,33.547,33.719,33.786,33.820,33.929,33.977,34.125,34.290,34.381,34.497,34.508,34.561,34.644,34.777,34.893,35.030,35.072,35.107,35.093,35.119,35.151,35.303,35.444,35.598,35.601,35.624,35.677,35.682,35.806,35.896,36.106,36.091,36.179,36.288,36.470,36.729,37.093,37.408,37.600,37.825,37.890,38.529,38.558,38.783,39.200,39.553,40.083,40.734,41.352,41.645,42.111,42.475,42.834,43.385,43.934,44.296,44.650,45.009,45.171,45.326,45.425,45.510,45.594,45.860,46.329,46.564,46.675,46.952,47.144,47.363,47.481,47.374,47.296,47.340,47.561,47.722,47.927,48.096,48.357,48.644,48.807,48.982,49.253,49.679,49.816,50.048,50.289,50.514,50.684,50.833,50.904,51.134,51.441,51.713,51.933,52.047,52.411,52.824,53.248,53.631,53.874,54.092,54.348,54.731,55.050,55.325,55.855,56.351,56.888,57.457,57.999,58.508,59.049,59.439,59.992,60.443,60.927,61.461,62.350,63.034,63.997,64.321,64.665,64.987,65.401,66.003,66.526,66.884,67.350,67.729,68.277,69.100,69.578,69.722,69.834,69.974,70.250,70.519,70.820,70.983,71.124,71.258,71.460,71.608,71.509,71.205,71.589,72.240,72.512,72.367,72.367,72.549,72.535,72.428,72.543,72.442,72.544,72.970,73.289,73.426,73.659,73.756,73.789,73.828,73.850,73.879,74.252,74.514,74.570,74.690,74.578,74.606,74.651,74.808,74.902,75.020,75.014,75.014,75.173,75.532,75.778,75.896,75.782,75.913,75.913,75.906,75.948,76.143,76.399,76.617,76.757,76.263,75.390,74.826,75.027,75.301,75.283,75.365,75.551,75.497,75.612,75.871,76.569,77.071,77.286,77.528,77.684,78.001,78.151,78.455,78.632,78.791,78.883,78.855,78.988,78.848,79.041,79.461,79.591,79.825,80.302,80.400,80.816,80.977,81.060,81.263,81.717,81.965,82.208,83.142,83.489,83.532,83.611,83.277,83.331,83.689,83.758,83.813,84.923,85.437,85.514,85.505,85.530,85.810,86.060,86.771,87.643,88.393,88.376,88.423,88.561,88.357,88.114,88.362,88.607,88.585,88.536,88.671,88.834,88.837,89.153,89.150,89.018,89.148,89.284,89.365,89.503,89.716,89.892,90.028,90.036,90.139,90.221,90.254,90.298,90.443,90.361,90.517,90.493,90.328,90.339,90.434,90.259,90.772,90.915,90.794,90.670,90.716,90.808,90.900,90.981,91.261,91.691,91.971,91.996,91.930,92.045,92.032,92.102,92.109,92.124,92.346,92.312,92.243,92.283,92.366,92.326,92.427,92.210,92.404,92.760,92.863,93.263,93.525,93.435,93.155,93.205,93.090,93.292,93.530,93.633,93.667,93.714,93.804,93.640,93.481,93.202,92.956,92.863,92.936,93.053,93.042,92.794,92.641,92.456,92.123,91.737,91.778,91.779,91.659,91.802,91.777,91.560,91.644,91.489,91.515,91.705,91.394,91.271,92.237,92.081,92.025,92.306,92.500,92.908,92.905,92.750,93.013,93.129,93.448,94.259,93.969,93.870,94.302,94.389,93.938,94.564,94.348,94.448,94.405,94.511,94.491,94.181,94.328,94.642,94.672,94.221,93.825,94.165,93.627,93.025,92.531,92.575,92.534,92.842,93.485,93.236,93.181,93.229,93.319,93.307,93.384,93.275,93.092,93.468,93.985,93.859,93.081,92.147,92.205,92.508,92.945,93.297,92.814,92.760,92.967,93.412,93.629,93.777,93.692,94.200,94.507,94.299,94.081,94.236,95.093,95.530,95.276,94.867,95.146,95.368,95.672,95.442,95.304,95.938,96.673,98.562,98.050,96.785,96.632,97.250,96.965,97.010,97.689,97.859,97.906,98.518,98.946,97.697,96.699,96.405,96.985,96.963,97.288,97.870,98.084,98.565,98.645,98.705,98.402,98.822,99.101,100.141,100.330,100.674,100.859,101.121,101.283,101.844,103.299,104.112,103.647,103.806,102.146,98.613,96.891,97.092,97.732,97.573,97.886,98.113,99.642,99.387,99.818,100.076,100.306,100.716,100.671,100.904,100.638,100.588,100.415,100.127,99.813,99.900,100.090,100.286,100.798,101.146,101.689,102.218,102.681,103.469,104.318,104.745,104.496,104.649,104.909,105.076,105.049,105.264,105.024,105.449,105.798,106.046,106.021,105.393,104.858,104.714,105.430,106.086,106.405,105.814,105.430,105.544,106.264,105.459,104.862,104.625,104.873,104.911,105.040,104.784,104.704,104.697,104.822,105.026,104.915,104.747,104.995,104.961,105.049,105.026,104.769,104.577,104.275,103.554,102.609,101.015,101.363,101.650,101.523,101.975,102.114,102.066,101.752,101.018,100.825,100.689,100.204,99.794,99.256,99.505,100.001,99.889,99.990,99.484,99.467,99.747,99.964,99.657,99.771,100.396,100.355,100.242,100.135,99.581,99.419,99.319,99.604,100.309,100.176,100.261,100.202,100.764,100.857,100.623,101.020,101.077,100.940,100.849,100.746,100.923,101.082,100.672,100.178,99.946,100.183,100.516,100.807,100.771,100.503,100.474,100.310,100.217,100.372,100.429,100.590,100.477,100.446,99.574,98.694,98.501,98.990,99.410,99.879,99.799,99.732,99.892,100.474,100.958,101.318,101.908,102.748,103.533,104.328,104.837,105.435,105.867,107.072,108.130,109.027,109.824,111.009,112.687,112.715,113.740,115.492,114.958,114.552,114.497,114.956,114.931,114.294,114.837,115.092,114.910,115.216,115.094,115.023,114.732,115.419,115.622,115.310,114.679,114.430,114.245,114.783,114.950,115.201,114.784,114.587,114.559,114.387,114.250
